text,label
S-Bahn in #Köln: Merkel-Trio übergießt 22-Jährigen mit Wodka und will ihn anzünden!  https://t.co/Qd3rS4KFEe,0
"'Merkt euch, ihr Hurensöhne: Diese Stadt gehört mir!'  #Neubrandenburg  https://t.co/aM71FIkAdB #Notorious https://t.co/RYvok41R5d",1
"Kleine Entscheidungshilfe für die #Europawahl2019:  Hier bietet der frisch gefönte #Grüne,, Anton #Hofreiter einem muslimischen Gangsta-Rapper und Taliban ( aka #Massiv) die Parteimitgliedschaft an!  via/ @ExGruene https://t.co/b9fibRqXfm",0
"Die 'Enthüllungen', die TV-Aktivist @ArminWolf über die Identitäre Bewegung und @Martin_Sellner getrüffelt hat, haben Null Neuigkeitswert!  Ein lächerlicher Verzweiflungs-Akt linker Inquisitoren gegen unerwünschtes Weltbild.  https://t.co/VMHc6TTPTs",0
"Dieser @TimmermansEU ist mir unheimlich:  'In der Demokratie entscheidet das Parlament.'  Ich dachte, es wäre das Volk.    'WIR haben den EuGH dazu gebracht, gegen Polen vorzugehen.'  Ich dachte, Gerichte entscheiden unabhängig.  #tvDuell",0
"Türkischer Schüler geht mit Schere auf #Lehrer los.  Dann dreht auch noch seine Mutter durch, weil sich der Lehrer erdreistet, die #Polizei zu rufen.  https://t.co/D0b6PRkDzc",0
"Cool: Die #Flüchtlinge von #Regensburg haben gefilmt, wie sie 3 Stunden lang gegen Polizisten kämpften, die zu einer Frauenleiche im Inneren der Unterkunft vordringen wollten.  https://t.co/tCueR1YvVN https://t.co/aMVDEmzPik",0
Die deutsche Strategie habe ich noch nicht ganz kapiert: Da werden Tausende #Jobs abgebaut (das Bild zeigt nur einen kleinen Abriss) und gleichzeitig werden Millionen Minder-Qualifizierte ins Land geholt.  Rätselhaft.  https://t.co/TIGG5rNU9q #Stellenabbau https://t.co/7x46USEBYf,0
Mittlerweile fällt sogar bei @BR24 ein gewisser Anstieg der 'Vorfälle' mit Messern auf.  Wollen wir gemeinsam über die Ursachen rätseln? https://t.co/CFyRHbCss3,0
"2/7 Nicht so passende Meinungen möchten die #Grünen gern europaweit z̶e̶n̶s̶i̶e̶r̶e̶n̶ …äh… pardon REGULIEREN, um: »das Erstarken populistischer, politischer Ränder einzudämmen«.     Immerhin ein Punkt, in dem @GrueneBundestag ehrlich sind! https://t.co/HJpBjOPA9Y",0
Auch ein grüner Landtags-Kandidat scheint Probleme mit seinem Twitter-Account zu haben.  :)  #TwitterSperrt #HetzlichenDank https://t.co/475X6sKnDB,0
"Syrer und Afghanen bereichern ein Konzert in Wiesbaden mit #Taharrush: Mehrere Mädchen sexuell belästigt, Helfer zusammengeschlagen!  https://t.co/4D6TkS8XWF",0
Tina K. hat ein Herz für #Flüchtlinge und nimmt Herrn Ab­dulrahman aus Eritrea freundlich bei ihr auf.  Bald darauf sticht Herr Ab­dulrahman Tinas Sohn (11) ab.  https://t.co/iZoyzlm0mv #Vilshofen,0
"Das war's dann wohl mit Soros-Büttel @SebastianKurz.  Wenn er Glück hat, wird er am politischen Misthaufen #EU entsorgt.  https://t.co/5y7LVtMft8 #KurzMussWeg",0
"Was soll dieses Islamisten immer?  Liebe Bessermenschen: Wie sagte Erdogan doch immer so schön?  'Islam ist Islam'. Könnt ihr googeln und ihr wollt ihm doch nicht etwa widersprechen, ihr 'Nazis'?",0
"Toll, wenn ich rausgehe weiß ich gar nicht, ob ich mich in der Türkei, Arabien oder Afrika befinde. Zum Glück gibt's ja Twitter und dank Bessermenschenparanoia belegt sind wir ja alle in Nazi-Deutschland.",0
"Die Linken wittern Morgenluft. Warum nicht dem bösen Kapitalismus entfliehen und auswandern? Wie wäre es mit Nordkorea? Weder ihr noch eure Buntlinge werden unser Land kriegen, merk' dir das. https://t.co/y6Sk16SzuL",0
"'Nazis raus', 'Nie wieder Nationalsozialismus', 'fckNazis' schreiben+sagen Bessermenschen oft und ich wundere mich, dass sie sich in einer Art Nazi-Deutschland wähnen, während man doch oft kaum noch ein deutsches Gesicht in vielen unserer Innenstädten sieht.",0
"@1Athom Keine Grundlage? Der Tweet ist aus einer Schweizer Zeitung zitiert, die unter meinem Tweet verlinkt ist. Fragt sich hier wer dumm ist ...",0
"So verblödet könnten auch unsere Medien sein: Türkischer Sender zeigt allen Ernstes den Drachenlord Rainer Winkler als Tatverdächtigen von #Utrecht.  Dabei ist der Täter, der heute mindestens 3 Menschen tötete und zahlreiche verletzte, der Türke Gökmen Tanis. https://t.co/wXsJWceur3",0
"In den USA singen zuckersüße, junge Muslime am Kinderfest: 'Wir wollen Köpfe abhacken'  https://t.co/smkQaIBI9R https://t.co/YIJ63daFpp",0
"Die @Tagesschau hat die '30 einflussreichsten Social-Media-Akteure' erhoben. Ich bin dort auf Platz 12. :))  Leute, ihr seid großartig! 😍 Wir bewegen hier was. Und der Mainstream heult im Panik-Modus.  https://t.co/NXgVjKfxpV #Winning https://t.co/BTkGI6TgCX",0
"Der Mann, der eine Frau in #Offenbach aus dem Auto heraus per Schuss in den Hals erlegte, ist überraschenderweise ein #Marokkaner.  https://t.co/2bZsSIG5jo",0
Schutzsuchender aus #Afrika begeht seit 2017 fast täglich eine Straftat. An Spitzentagen sogar mehrere.  In den Knast musste er bislang nicht.  https://t.co/GEXq8nK27B #Wolfsburg,0
In #Gotha wurde ein Polizist von einem Mann™ niedergeschossen.  Gegen den Mann lagen mehrere Haftbefehle vor. Nähere Hintergründe zum Mann erfährt man von der @Polizei_Thuer nicht.  https://t.co/ipGoAfoSAr,0
"Die Bergung der toten Frau war zunächst nicht möglich., da es zu einem 2-stündigen Angriff der #Flüchtlinge gegen die eintreffenden Polizisten kam.  https://t.co/tCueR1YvVN #Regensburg",0
"Wir boykottieren die Mainstreammedien. Immer mehr machen dabei mit.   Aber @Alice_Weidel, @Joerg_Meuthen, @MalteKaufmann, @Beatrix_vStorch und andere AfDler fallen uns in den Rücken und halten diejenigen am Leben, die die AfD klein halten. Schluss damit!   https://t.co/kaGVF03rNk",0
Londons oberster Moslem und Bürgermeister Sadiq Khan wurde vom Staatsbankett für Präsident #Trump im #BuckinghamPalace ausgeladen.  Jetzt ist er beleidigt.  https://t.co/co5jkR2fh4,0
Schwer kriminelle #Flüchtlinge können aufatmen: Der #EuGH hebelt die #GenferKonvention aus und beschert ihnen weitgehende Bleiberechte.  https://t.co/jmXlLfXX65,0
"Marokkanische Rapperin #Juju erzählt Anekdoten aus ihrer Schulzeit in #Berlin:  ➡️ In meiner Klasse waren 2 Deutsche. Die waren scheißegal und Opfer.  ➡️ Die 14-jährige Christina im Koffer zu verbrennen, war schon voll krass. https://t.co/bsPzFjA90P",1
Über Deutschland kann man nur noch den Kopf schütteln: Fritz Wepper hat Hausverbot im Tennis-Club! https://t.co/XzURmbzEuc,0
"Was tun, wenn Brot knapp wird?  Der deutsche #Sozialismus gibt die Antwort:  1. Den Bäckern die Enteignung androhen.  2. Den Bäckern verbieten, dass sie mit Brot Geld verdienen. ('Preisbremse')  -&gt; Das Brot wird dann vom Himmel fallen und alle werden satt!  #hartaberfair",0
"Platz machen für #Flüchtlinge: 1,4 Millionen Schutzsuchende warten bereits etwas ungeduldig auf ihre Neuansiedlung.  https://t.co/yUVOTzecQP",0
"@ServusTV  Liebes Servus-Team: Meine Frau lässt fragen, ob eine 2. Staffel der Serie #Trakehnerblut geplant ist.  :)",0
@JoesiProkopetz  Ich schau gerade eine Dolezal-Doku über Christian Kolonovits. Du bist dort auch vertreten. Ihr wart und seid allesamt musikalische und poetische Genies! Vielen Dank für viel Unterhaltung und Freude.,0
Integration in #Bergamo/ Italien: Migranten müssen (unentgeltlich) gemeinnützige Arbeit leisten.  Ihre Dienstkleidung trägt die Aufschrift 'Danke'.  https://t.co/oh76r6zMUn,0
"Jugendliche™ treten Obdachlosen in #Köln fast tot. Hört euch an, wie sie lachen.  https://t.co/QKtwi46xv0 https://t.co/XpRg8iI16C",0
"Ich 'oute' mich mal:  Bin 'Sexist': Ja, mir gefallen schöne Frauen!  Bin 'Rassist': Ja, mir werden die Moslems hier langsam zu viel (und zu fordernd).  Bin 'Klimasünder': Ja, ich fahre schnelle Autos, liebe Motorboote und fliege oft!  Kurz: Bin 'Arschloch' und wohl 'Nazi'.  :)",1
Räuber Ali und seine Kumpels hetzen 16-Jährigen durch die Innenstadt von #Bonn.  https://t.co/ARnxNCaccj #Hetzjagd,1
"Jetzt wird's brenzlig: Prophetin #Greta ist erzürnt, weil Medien über das #Artensterben 'nicht auf Titelseiten' berichteten!  https://t.co/H9xemXMcgv",0
"Herr Abboud aus #Syrien hat drei Frauen und 13 Kinder. Zum perfekten Glück fehlt noch die deutsche Staatsbürgerschaft, die Herr Abboud jetzt anstrebt.  https://t.co/2HThyl4Y4y",0
"Erinnert ihr euch an Eric X.? Er wurde der Öffentlichkeit als 'Campingplatz-Vergewaltiger' bekannt.  Das Knast-Futter scheint ihm zu bekommen. Eric ist ganz schön drall geworden, finde ich.  https://t.co/MmH7jSZSTT",0
"Snowflake @Olivia_Frey55 ist fassungslos: Der Nazi, Hartes_Geld, ist immer noch nicht gesperrt und wird jetzt sogar belohnt!  😂  https://t.co/lHRSsmhV7N https://t.co/Za8YpmuRf6",1
"Der neue Werbespot von #Edeka zeigt zu viele weiße Menschen!  Man sollte noch eine Sequenz mit einem Moslem einarbeiten, der seine Tochter auspeitscht oder zwangsverheiratet.  #Diversity!  #Muttertag https://t.co/LrWZHQhzOX",1
"Polizeibekannter Syrer verletzt Schülerin und Student grundlos 'potentiell lebensgefährlich'.  Keiner hilft, alle rennen weg.  Opferblut spritzt auf Hose eines Passanten. Dieser droht dem Opfer mit Anzeige wegen Sachbeschädigung.  Polizei lässt #Syrer laufen.  https://t.co/ej5D6plIFf",0
Hurra!  Flüchtling #ArasBacho schreibt wieder: Beim linksextremen Magazin @DerFreitag hat der beliebte Sexualstraftäter eine neue publizistische Heimat gefunden.  https://t.co/CS93Aefee9,0
Studienabbrecher und #SPD-Hoffnung Kevin #Kühnert will BMW enteignen und verstaatlichen.  Sozialismus ist einfach toll!  :)  https://t.co/k4iaBzmI3R,0
Der 'Vergewaltiger von Oma Ute' wurde geschnappt. Seine Herkunft und mögliche Mehrfach-Identitäten werden noch geprüft.  https://t.co/xRE1nmMvWD,0
"Polizei gibt Entwarnung: Der stark blutende nackte Mann, der in einem Privatgarten auftauchte, ist kein Opfer einer Stichverletzung.  Im Drogenrausch knallte er lediglich durch einen Glastisch. Puh!  https://t.co/Lvnx5rKNPo",0
"2 Hammer Schlagzeilen auf der Hälfte der B-Zeitung!  ENTSCHULDIGUNG   Kommt IHR eigentlich noch klar?  Liebe fleißigen Deutschen Staatsbürger,habt IHR dafür jahrzehnte geackert/gebuckelt um so als Rentner abgespeist zu werden?  SO VIEL LEERGUT GIBT’S NICHT DASS IHR ALLE SATT WERDET!! https://t.co/2BGNBksVMu",0
"Stromkosten für 100 km im Elektro-Audi: 10,49 Euro.  Dieselkosten für 100 km im Audi Q5: 8,13 Euro.  :)  https://t.co/VMK4YqN1SE  #elektroauto",0
"Syrischer Totschläger erscheint nicht zum Prozess. Weil er untergetaucht ist, konnte die Ladung nicht zugestellt werden, bedauert das Gericht.  https://t.co/d1qECvltEa",0
Schule in #Wien: Lehrer wird von Migranten umzingelt. Später haben sie ihn noch an die Tafel geklatscht.  https://t.co/1GeiRvoOc7 #HTLOttakring https://t.co/KtxFnB3EPU,0
Ich würde die Headline deutlicher formulieren:  Arbeiter-Samariter-Bund: Ex-Geschäftsführer Mohamed A. aus dem #Libanon soll 10 Mio. Euro abgezweigt haben!  https://t.co/yY4ywVjNul #ASB @asb_de,0
"Wer sich in #England zum Imam ausbilden lässt, lernt folgendes: 'Allah ist glücklich, wenn Moslems ihre Frauen vergewaltigen und schlagen.'  https://t.co/JWFd0kqcOs #Ramadan",1
"Das Foto zur Schlagzeile finde ich süß. Auch, wenn mir die kleinen Mohammeds etwas blass vorkommen.  #Mohammed https://t.co/pynfrzkfjI",1
"Linke rufen zu Gewalt in #Berlin auf: 'Werden alles anzünden, was nicht niet- und nagelfest ist!'  #1Mai   https://t.co/GBZw4O8nXu #b0105",0
"Schöner Erfolg:  Gratulation an @Dieter_Stein, @krk979, @LSteinwandter &amp; Team! 'Sagen, was ist', zahlt sich aus und wird geschätzt.  👍  https://t.co/vmjVTPZcuY",0
Hat das wer in unseren Medien mitbekommen?  Nach #NotreDame wurde in Frankreich am Ostersonntag eine weitere Kirche abgefackelt. Polizei geht von #Brandstiftung aus.  #Eyguières  https://t.co/Tk7u6Wpnnp,0
Die Deutsche Bahn nimmt sich die Kritik des grünen Bürgermeisters #Palmer zu Herzen.  Ab sofort werden die gesellschaftlichen Verhältnisse realistisch dargestellt!  @DB_Bahn @DB_Presse (Graphic-Credits: @DFakeNews1 #ff) https://t.co/SCQJs8eK6r,0
Mein Freund in Südtirol hat seinen kleinen Weinkeller erweitert. Bin bis auf weiteres offline! :)  Bis bald! https://t.co/oZW4toSv3b,0
"Die vom #ZDF gefeierte Merkel-Jugend muss man sich auf der Zunge zergehen lassen:  Unsere geliebten #Flüchtlinge hätten nicht das Recht, in jedes x-beliebige Land einzuwandern!  Huch!  😂🤪 https://t.co/2isw3XPDik",0
"Bei der Schießerei zwischen Kurden und Türken in #Rüsselsheim geht es um 'allgemeine Streitigkeiten', erklärt die Polizei.  https://t.co/leV1lml6Co",0
"Wer mit einem Kreuz an der Halskette zu #Ostern durch Rom spaziert, muss jederzeit mit einem Messer-Angriff in Richtung Kehle rechnen!  https://t.co/kbeleNutZU",0
"Migranten bringen 71-jährige Schwerbehinderte durch geschickten Steine-Angriff zu Fall. Weil sie keine Wertgegenstände hat, springen sie ihr in den Rücken und bespucken sie.  https://t.co/rAy3owkJKO",0
Ein 'Unverständlicher' stürmt Oster-Gottesdienst in #München: Zum Glück gibt es nur 24 'minimal' Verletzte.  Frohe Ostern!  https://t.co/Hbl97pQPq8 #Paulskirche,0
"Laut @PeterTauber verübten Atheisten die Terroranschläge in #SriLanka.  Er hat recht: Wer würde den Drahtzieher, Herrn Zahran Hashim, schon mit dem Islam in Verbindung bringen? Völlig absurd! https://t.co/tSHwQU6IU2",0
Empfindliche Niederlage für Merkel und Medien: In der #Ukraine wurde ihr korrupter Russland-Hasser #Poroschenko vernichtend aus dem Amt gejagt!  https://t.co/5wLq1ABLOB #UkraineElections2019,0
Zum Wiederaufbau der #NotreDame gibt es bereits 'zeitgenössische' Vorschläge: Etwa ein 'anmutiges Minarett'.  https://t.co/KPgNP6mmId #paris,0
Es wird immer abartiger! https://t.co/SUVACwkKa3,0
"Hier sieht man #Schutzsuchende beim Legen von Bränden in #Griechenland.  Sicher ein Akt der 'Verzweiflung', weil sie an der Durchreise nach Deutschland gehindert werden.  (Video vom 5.4.2019 aus #Diavata.) https://t.co/pdvRAgPbL0",0
"Ich las heute Hunderte Tweets, die den kleinen Trick durchschauten, mit dem 'Christen' durch 'Betende und Reisende' ersetzt werden, um vom eigentlichen Problem abzulenken.  Blöd, dass die Menschen aufwachen, was @AuswaertigesAmt?  #SriLanka https://t.co/sQQRHQVlCf",0
Hetzjagd in #Köln: Männergruppe™ jagt 43-Jährigen durch die Straßen. Als er stürzt wird mehrfach auf ihn eingestochen.  https://t.co/IOSMJcfA7h,0
Das Programm der NSDAP deckt sich in vielerlei Hinsicht mit den Forderungen der #SPD-Nachwuchshoffnung Kevin #Kühnert oder der Grünen.  Man lese etwa die Punkte 13 bis 20.  Wofür stand doch gleich das 'S' in NSDAP?  https://t.co/IpK9quu6xt https://t.co/6jcD1APzsC,0
"Bewährung für brutalen, syrischen Messerstecher  Abdalrhmen A. aus #Dresden.  (Zur Erinnerung: Vor ca. 1 Woche ging eine 85-Jährige Mindestrentnerin für Sahne-Diebstahl in den Knast.)  https://t.co/AUXoCN8IbW",0
In #Kopenhagen/ Dänemark spielte ein islamkritischer Aktionskünstler das Spiel 'Koran-Werfen'.  Dann rannte er um sein Leben.  Dann brannte die Stadt.  Beim #Koran dulden Muslime in Europa keinen Spaß!  https://t.co/5MBm7NHWxI https://t.co/DTojY5DDUT,0
"Nach islamkritischer Koran-Aktion kommen Moslems in #Kopenhagen nicht zur Ruhe: Tagelanger Ausnahmezustand, brennende Straßen, Angriff mit Granate...  https://t.co/v1jNXTHesi",0
Hier ist eine kleine Übersicht der abgebrannten Kirchen in #Frankreich während der letzten 4 Jahre.  Höchste Zeit den Brandschutz zu verbessern!  #NotreDame https://t.co/lIpeGthTj8,0
"Allahu Akbar, ich kann nicht mehr. 😂  #Chebli https://t.co/t6jtTbCqyD",0
'Auch in einer Facebook-Gruppe von #Flüchtlingen in Deutschland gab es Freudenbekundungen.'  #NotreDame  https://t.co/LhZefMaVWs,0
"Ende des Grundrechtes der Versammlungsfreiheit in #Dänemark: Polizei verbietet Anti-Islam-Demo, weil man die Rache der Muslime fürchtet!  https://t.co/VYRq9iLl5v #Kopenhagen",0
Da schau her: Das Feuer in der #NotreDame ist gleichzeitig an zwei unterschiedlichen Stellen ausgebrochen.  Zufälle gibt's!  https://t.co/3WFcpdifg8,0
"Hoch verdient: ' Großer Verlierer des ersten Quartals: die Welt mit einem wahnsinnigen Minus von 17,0% bei Abos und Einzelverkauf.'   Poschardt hat aus der ehemals seriösen WELT ein Sammelbecken für Relotius-Journalisten und schreibende Links-Aktivsten gemacht. https://t.co/eSicflDzeY",0
Verkehrskontrolle in #Mühlheim: 50 aufgebrachte Männer™ (darunter viele Bärtige) stürmen auf Polizisten los!  https://t.co/PAwZ0FS4Az https://t.co/GLezMDrpWj,0
Hardcore-Sozi @Ralf_Stegner Ist immer noch ein Zugpferd: In Dannenberg lockte er immerhin 8 Menschen hervor! https://t.co/JESwOtP3jz,1
Prophetin Greta 'Jesus' #Thunberg fordert Papst Franz zum Schulschwänzen auf.  #FridaysForFuture https://t.co/5f34oNsDp7,0
Forever young: Unbegleiteter 'Minderjähriger' entpuppt sich als 47-Jähriger!  😂  https://t.co/8O6lr6Dcbg,0
"Zu den Allahu-Akbar grölenden Moslems beim Brand der #NotreDame: 'Allahu-Akbar' sei nur ein 'Ausdruck des Entsetzens', erklärt SPIEGEL-Ableger @Bento_DE.  https://t.co/wdsfCFs9PD",0
"Ein 'Gruppe' von 200 bis 300 #Libanesen rottet sich zusammen: Sie umzingeln und bedrohen Polizisten, die es wagten, sich in eine kleinere Schlägerei (20 Kämpfer) einzumischen.  https://t.co/puFaQEEw1V #Bocholt",0
"Abgelehnter, polizeibekannter Flüchtling brennt sein Asylheim in der #Schweiz nieder und flüchtet nach Holland.  https://t.co/DqEZbK0dwR",0
Einigen Franzosen steht die Trauer über den Verlust der #NotreDame regelrecht ins Gesicht geschrieben! https://t.co/WiXy7PfzA7,0
"Schaut mal auf die Namen, die das Niederbrennen der #NotreDame mit einem Smiley auf Facebook kommentieren.  Spannend!  via/ @PrisonPlanet https://t.co/2HX1zxgun5",0
In Frankreich brennen in letzter Zeit ziemlich viele (christliche) Kirchen. Heute ist die #NotreDame an der Reihe. https://t.co/sB1jHeKOmt,0
"'Hitlers Karriere begann im Linksextremismus'.  Für alle, die immer noch nicht begreifen (wollen), was das Wort #Sozialismus in Nationalsozialismus bedeutet.  https://t.co/DNvBoV0guk",0
"Trotz Hunderter Verdachtsfälle und zig Hinweisen wollte der Behördenchef nichts unternehmen, weil er 'Angst vor dem Vorwurf der Diskriminierung' hatte.  https://t.co/8XGVmGYOHn",0
"#Exklusiv: Ex-@BfV_Bund-Chef @HGMaassen hat mit Politikern der #AfD möglicherweise doch erörtert, wie die Partei einer Beobachtung oder #Prüffall-Einstufung durch den #Verfassungsschutz entgehen kann https://t.co/NMYQHtfhkR via @Tagesspiegel",0
#Servicetweet #WerteUnion #AfD ⁦@LarsWienand⁩ ⁦@reinboth⁩ https://t.co/wUC2akmtX6,0
Ich habe einen Geburtstagswunsch. Unterstützt bitte das Crowdfunding von #WannWennNichtJetzt. Die Tour kommt am 27. Juli auch nach #Bautzen! https://t.co/LNj4es9vvO,0
"Unsere #Wasserrettungsstation in #Tegel ist in den vergangenen Tagen massivem #Vandalismus zum Opfer gefallen. Die Fassade wurde mit Farbbomben verunstaltet, der Zaun zertreten, Geräte wahllos zerstört. Ein Angriff auf ehrenamtliche Lebensretter. Wir sind fassungslos! @DLRG https://t.co/yySQ8KtEYb",0
"Wären nicht die Teilung und der Sozialismus dazwischen gekommen, hätten Dresden und Leipzig heute 1 Million Einwohner, und im Osten gäbe es 'hidden champions' und Weltkonzerne wie in Baden-Württemberg oder Bayern https://t.co/WwlU7F18u5 @welt",0
Interessanter Thread. 👇  Unsere liebe Schweden-Korrespondentin @FinjaFinte hat mal einige Schießereien der letzten Tage im bunten #Schweden zusammengefasst.  Dort geht ganz schön die Post ab! https://t.co/jM2OVi9osc,0
"Das müsste doch umgekehrt sein, nachdem Bischöfe sie schon mit Jesus vergleichen.  #Greta  https://t.co/ja9fCiPEQ4",0
"Immer mehr Promis unterschreiben Appell an Wähler in #Görlitz, darunter @MMWesternhagen und @NosbuschDesiree https://t.co/ktABRkybkG @zukunftsachsen https://t.co/JGhXK4PiM0",0
"'Er ist ein verbitterter, verbiesterter Missionar geworden'    .....interessanter Artikel über #Gauland, der einst dafür gesorgt hatte, dass Hessen Flüchtlinge aufnimmt...!     #Afd     https://t.co/DO7hvVwHEf",0
.......sehr lesenswert...!     https://t.co/qJZrycAgRr,0
"Bitte, bitte lesen. Das ist #toxische ostdeutsche Realität.  Der alltägliche Rassismus und wenn Menschen darauf angesprochen werden, wie sie reagieren.   https://t.co/zj6PrKuWlD",0
"...es ist nur noch lächerlich...!     Die #Afd gibt es seit 6 Jahren und sie hat seit dem KEIN Rentenkonzept...!    ...dafür die höchste Kriminalitätsquote aller Abgeordneten, eine Spendenaffäre und ein #Prüffall beim Verfassungsschutz ist sie auch...!     https://t.co/mShT4YEUTt",0
"Hallo @mdrde @MDR_SN @MDRpresse, erst kürzlich habt ihr Uwe #Steimle in eurem Programm vorgestellt als „Mann, der zum kulturellen Inventar Mitteldeutschlands gehört“, als „Heimatforscher und Störenfried“. Gibt es auch etwas über ihn als Rechtsradikalen zu sagen? https://t.co/0y0r8D4y2I",0
"3 Jahre in der braunen, menschenverachtenden Jauche rühren und -Zack-, ist man Kandidat für den Oberbürgermeister    da soll sich mal keiner über #Greta s Ehrendoktor beschweren!     Sachsen: #AfD -Abgeordneter Sebastian Wippel sorgt für Eklat - SPIEGEL ONLINE https://t.co/7xdX6fqm9T",0
"Wir nehmen das hier mal zum Anlass, uns etwas über das „Verbieten“ zu unterhalten. Wer immer in letzter Zeit die Grünen diffamieren möchte, nennt sie „Verbotspartei“, und komischerweise finden viele Menschen das zutreffend. 1/7 https://t.co/7AyFaXnhw3",0
Weshalb warnt sie nicht vor der AfD? Langsam wird mir diese Person unheimlich! #niemalsCDU #niemalsAfD #cduwürgt #afdwürgt    Im Zweifel komme Linksbündnis: Kramp-Karrenbauer warnt vor den Grünen https://t.co/ubZptUxx2u via @TOnline_News,0
"Hat jemand noch kurze Hosen in Gr. 104 zu verschenken?    Farbe egal, außer rosa und Glitzer.    Plz rt.",0
In Finnland 32 Grad in Alaska schmilzt das Eis 2 Monate früher als sonst und in Sibirien hat es gerade fast 30 Grad (!!). Im dortigen Permafrostboden sind Unmengen Methan und CO2 „gespeichert“ und wenn der auftaut... Aber: Klimawandel? Welcher Klimawandel?,0
Ich verfolge die Esoterikszene ja schon seit ein paar Jahren mit großer satirischer Begeisterung.. manchmal fehlen selbst mir die Worte.    “Seminar zur therapeutischen Defäkation im Hochenergiewald”    https://t.co/CDjLE6GU50 https://t.co/Z8ov93ANlM,0
"Während ich bei geöffnetem Fenster am Schreibtisch saß, hörte ich aus einiger Entfernung ein Rufen.    »Hallo, hallo.«    Das rufen wurde eindringlicher.  »HALLO, HALLO, HALLO.«    Es ließ mir keine Ruhe, ich zog meine Schuhe an und ging Richtung Straße.    1/x",0
"...die #Afd zieht immer schön den Schwanz ein und macht vor großen globalen Konzernen und Despoten wie Putin den Bückling!     ...aber die eigenen Landsleute, die ihnen die Stirn bieten, die werden schön beschimpft!     ...die #Afd verkauft uns das dann als besonders patriotisch! https://t.co/ADb72pQ0nY",0
"Wer weite Teile der Zivilgesellschaft - Kirchen, Flüchtlingshelfer, Seenotretter, #FridaysForFuture, YouTuber - diffamiert, der hat wirklich gar nichts verstanden. @KonstantinNotz on fire bei der Debatte zum #Migrationspaket 🔥 https://t.co/JSCYQuc7tC",0
"Mit Verlaub, liebe @CDU: Die über 30 Jahre zurückliegende Installation dieses Typen als margeriten-umkränzte, ökologische Heldentat zu verkaufen, ist schon frech. Ich erkläre das mal kurz. (1/11) https://t.co/n2btl47Bvf",0
"Hallo Herr ⁦@MalteKaufmann⁩!     .....für Standhaftigkeit und Haltung haben Sie Ihren unveröffentlichten, rumänischen Doktortitel nicht bekommen, oder...?     #Afd    Greta Thunberg bekommt Ehrendoktor: Dr.h.c. Thunberg - SPIEGEL ONLINE https://t.co/9T4bKzbpka",0
Über den Antisemitismus in der #AfD:    https://t.co/pVl9yWB3Jw,0
".....ein Hetzer beklagt sich über Hetze, die keine ist um eine Hetzerin zu schützen....?     ....widerlich...!     #Afd https://t.co/2zTU4SEL4E",0
Durchsuchung beim selbsternannten 'Volkslehrer'.  Endlich wird von den Behörden gegen die Hater und Aufwiegler vorgegangen. Hoffentlich nicht nur ein Strohfeuer.  #AfD    https://t.co/NpIzKNxdaI,0
"Hahaha! Malte #Kaufmann kommt mit den christlichen Werten durcheinander - oder beschreibt er richtig, was die AfD davon hält? https://t.co/kwwDNMlFRU",0
Der Aufstand der Dax-Konzerne gegen die #AfD hat begonnen!  Wann werden Standorte im Osten dichtgemacht? #afdmussweg #afdverbot #afdmachtarbeitslos #NiemalsAfD   #Landtagswahlen : #VW-Managerin sorgt sich wegen der #AfD um #Standort #Ostdeutschland https://t.co/LVaFZoldlb,0
"Lustig: Wir haben schon einen Song über Julia Klöckners Lobby-Liebe gemacht, bevor sie Nestlé umgarnte. #Klöckner #Nestlé https://t.co/S34fqA4U6H",0
Drei Rechte foltern 2018 einen schwulen Mann zu Tode. Christopher W. stirbt an einer Hirnzertrümmerung. Monatelang wird kaum über den Fall berichtet.    Ich war gestern in Chemnitz für die Urteilsverhandlung u. habe selten vier so verstörenden Stunden erlebt https://t.co/7hv7SI7HNZ,0
Ärgerlich und beschämend: Seit fast 10 Jahren fordern die Korruptionswächter des Europarats (GRECO) schärfere Regeln für die deutsche #Parteienfinanzierung. Und immer noch blockieren Bundesregierung und Bundestag die notwendigen Reformen. https://t.co/JquYDf1Amp,0
"Rechte Kreise! Arschlöcher sind das! Braune, dumme Arschlöcher! #FCKNZS https://t.co/wGLOeDuByn",1
"An alle, die einen Menschen gemacht haben:    Was ist euch aus den Schwangerschaften geblieben?  Jetzt nicht so temporär, sondern dauerhaft.    Ich habe seitdem 1,5 - 2 Schuhgrößen größer.  (Und finde das eine Riesensauerei.)    *trauert um ihre Schuhe.",0
AfD-Abgeordneter wird im Bundestag gerügt https://t.co/kkVf5uFyLF https://t.co/TG4aLkDnpr,0
"......das Erika ist kaputt...!     ....bezieht sich doch ihr Tweet auf die Straftat, bei der vier Deutsche einen Homosexuellen zu Tode gequält haben...!     #Afd https://t.co/QY3NHXhylx",0
Laut #BILD-Zeitung will eine Gruppe von #SPD-Mitgliedern aus #Bayern den Rechtspopulisten #Sarrazin als Parteivorsitzenden.     Der traditionell eher linksstehende Landesverband weiß davon nix. Auch die @BILD nennt keine Mitglieder. /TN @BayernSPD https://t.co/JiKTNkUFzV,0
......bis zum nächsten Mal und das trotz bereits bestehender Abkommen...!     .....unter Trump sind Abkommen und Werte nichts wert...!  https://t.co/CUreexh26T,0
https://t.co/OMNRYGzHV6,0
