original_text,perturbed_text,defended_text,defended_outcome,original_label,defended_prediction
@BlondJedi @BellaGropp .  Bitte unterzeichnet die #Petition  (Euer Name wird dort auch nicht veröffentlicht):    NEIN zur #Klarnamenpflicht im Internet!   https://t.co/PJ4tomtZFE,@BlondJedi @BellaGropp .  Bitte unterezichnet die #Petitiln  (Euer NaGme wird doft auch nicht veröfrentlicht):    NEKN zur #Klarnamenplficht im Infernet!   https://t.co/PJ4tomtZFE,@BlondJedi @BellaGropp .  Bla unverständlich Diebe #Nordafrikaner  (Euer Mensch Wirklichkeit ohne auch nicht via    kennen Zusammenführung? #Klimawandel Imam Internetplattformen   https://t.co/PJ4tomtZFE,SUCCESSFUL,LABEL_0,LABEL_0
"@BlondJedi @akk Bevor AKK Klarnamenpflicht fordert, sollte Sie lieber dafür sorgen, dass die medizinische Altersüberprüfung von Zuwanderern durchgeführt wird!","@BlondJedi @akk Bevor AKK Klxrnamenpflicht fordert, sollte Sie lieber dafür sorgen, dass die mrdizinische Altersügerprüfung von Zhwanderern durchfgeführt wiTrd!","@BlondJedi @akk Bevor AKK Klasse fordert, sollte Sie lieber dafür sorgen,die dass Diebe Medizinisches Altkommunisten...wir von Zuwanderung durchgesetzt wird's",SUCCESSFUL,LABEL_0,LABEL_0
"@BlondJedi @akk Anonymität ist im Internet wichtig. Fälle, in denen Menschen mit Klarnamen nachdem Sie ihre Meinung gepostet haben physisch angegangen wurden, zeigen wie wichtig Anonymität ist. Der Staat kann Sicherheit des Einzelnen nicht garantieren und zeigt auch dafür kein Interesse!","@BlondJedi @akk Anonymität ist im Internet wichtig. Fäile, in deben Menschen mit Klarnamen nachdem Sie ihre Meinung gepostet haben physisch angegangen wurden, zsigen wie wichtig AnonyXmität ist. Der Staat kann Sicherheit des Eknzelnen nicut garantieren und zeigt auch dafür kein Interesse!","@BlondJedi @akk Anonymität IV Imam Internet! widerlichen Fällt Indien Bilateral Menschen mit Klarnamen nachgedacht? Sie ihre Meinung gepostet haben physisch angegangen wurden, einzureisen. Wiederaufbau wichtig. Anreiz ist.' Der/die Staats- kann Sicherheit des Kanzlerindebatte: tun! garantierte und zeigt auch dafür kein Interesse!",SUCCESSFUL,LABEL_0,LABEL_0
"@BlondJedi @Tinimaus1110 @akk Vor allem ist dieses Thema längst gesetzlich geregelt, aber darum schert sich dieses Politkriminellengesocks allerdings einen Dreck!!! Das GESAMTE Merkelregime muß weg!!!","@BlondJedi @Tinimaus1110 @akk Vor allem ist dieses Thema längst gesetzlich geregelt, aber darum schert sich dieses Politkriminellengesocks alelrdings einen Dreck!!! Das GESAMTE Merkelregime muß weg!!!","@BlondJedi @Tinimaus1110 @akk Voraussetzungen allem IV dieses Thema',es längst gesetzlich gereist. aber Darunter schert sich, dieses Polizei allererstes einen Dreck!!! Dass GEZ-Gleichgeschalteten Merkels mädchen' weg.",SUCCESSFUL,LABEL_0,LABEL_0
"@BlondJedi @akk Die 'oben'haben von nix Ahnung...  Holen sich zum Grossteil den Abschaum der Menschheit uns Land...  Keine Kultur, Erziehung, Respekt, Anhänger einer wirren Ideologie etc pp  AKK hat Glück unter Schutz zu stehen und dazu noch mit der miesesten Optik gesegnet zu sein .","@BlondJedi @akk Die 'oben'haben von nix Ahnung...  Holen sich zum Grpssteil den Abschaum der Menschgeit uns Land...  Keine Kultur, Erziehung, Respekt, Anhänger einer wirren Ideologie etc pp  AKK hat Glück unter Schutz zu stehen und dazu noch mit der miesesten Optik gesegnet zu sein .","@BlondJedi @akk Diebe 'oben'haben von noble Ahnung...  Holen sich, zum Groß den Abscheu,kund Der/die Menschlichkeit Unschuld. Landes  Keine Kulturen Erzähl Rest Anhänger einer wirren Idioten. etc. praktische  AKK HBF Glück Unterhalt: Schutzmauer zu steht und dazu noch mit Der/die miesesten Ordnungsamtes gesegnet zu sein! .",SUCCESSFUL,LABEL_0,LABEL_0
"@BlondJedi @akk fun fact, bei der Beantragung eines neuen Reisepasses musste ich meine Fingerabdrücke hinterlassen!","@BlondJedi @akk fun fact, bei der Beantragung eines neuen Reisepasses mursste ich meine Fingerabdrümcke hintelrassen!","@BlondJedi @akk funktioniert fahndet bei Der/die Beantragung einfach neuen Rekorde Suff, IHN meine Firmen hinweg.",SUCCESSFUL,LABEL_0,LABEL_0
@BlondJedi @akk Nebelgranate. Um von den echten Problemen abzulenken,@BlondJedi @akk Nebelgranate. Um von den echtrn PNroblemen azbulenken,"@BlondJedi @akk Nebelgranate. Umfang von den Rechtens,Ihr Produktionsseite ab‼️",SUCCESSFUL,LABEL_0,LABEL_0
"@BlondJedi @akk Auch Sie AKK hat vielleicht keine Ahnung, was wirklich läuft oder ist ebenso fleißig am Heucheln wie all die anderen 'Politiker'.  #Germany  #RedPill   https://t.co/sF7gX9akSu","@BlondJedi @akk Auch Sie AKK hat vielleicht keine Ahnung, was wirklich läfut oxer ist egenso fleißig am Heucheln wie all die anderen 'Pklitiker'.  #Germany  #RedPill   https://t.co/sF7gX9akSu","@BlondJedi @akk Auch Sie AKK HBF vielleicht keine Ahnung, Waselzada wirkliche löblich, Offenburg: IV eigentlich fleißig am Heucheln Wiederaufbau all Diebe anderen,akquirieren 'Money  #Gez  #RainbowWarriorII   https://t.co/sFpb4hiZrp",SUCCESSFUL,LABEL_0,LABEL_0
@BlondJedi @akk Sowas gilt immer nur für die doofen Deutschen 😘,@BlondJedi @akk Sowas giylt immer nur für die dosofen Dwutschen 😘,@BlondJedi @akk Sowas ging Immerhin nur Füßen Diebe doppelte Deutschen. €,SUCCESSFUL,LABEL_0,LABEL_0
@BlondJedi @akk Klarnamen iVm #NetzDG klingt nach einer weiteren Aushöhlung der Meinungsfreiheit 😕,@BlondJedi @akk Klarnamen iVm #NfetzDG klingt nach ekner weoteren Aushöhlkng der Meinungsfreigeit 😕,"@BlondJedi @akk Klarnamen iVm #NAME? kluge nach erkennen! weiteres Ausland Der/die Meinungsfreiheit, €",SUCCESSFUL,LABEL_0,LABEL_0
"@BlondJedi @akk Unkontrollierte Masseneinwanderung, daran kann sich d Union nicht mehr erinnern.  Wir haben in d Zeit, doch unser freundliches Gesicht gezeigt, und was wir alles geschafft haben .....","@BlondJedi @akk Unkontrlolierte Masseneinwanderung, daran kahn sich d Union nicut metr erinonern.  Wir haben in d Zeit, doch unser freundliches Gesicht gezeigt, und was wir alles geschafft haben .....","@BlondJedi @akk Unkrautvernichtungsmittel Massenimmigration. daran Kakerlakenesser! sich, d Union tun! Ernennung erkenne  Wir haben Indien d Zeit, doch, unser freundliches Gesicht gezeigt, und Waselzada wir alles geschafft haben .....",SUCCESSFUL,LABEL_0,LABEL_0
@BlondJedi @akk Sie würde Andersdenkende gerne verfolgen und einschüchtern lassen.,@BlondJedi @akk Sie wünrde AnRdersdenkende gerne verfopgen und einschüchtern laseen.,"@BlondJedi @akk Sie wurden, Andreas gerne? verfügen! und einschüchtern lassen.'",SUCCESSFUL,LABEL_0,LABEL_0
"@BlondJedi @akk Ich bin auch für Klarnamen. Deshalb habe ich größten Wert darauf gelegt, dass mein Name deutlich zu lesen ist.","@BlondJedi @akk Ich bin auch für Klarhamen. Deshalb habe ich größten Wert darauf gelegt, dxss mien Nae dektlich zu lewen ist.","@BlondJedi @akk IHN BUDAPEST auch Füßen Klarnamenpflicht Deshalb habe IHN größter Wert darf gelegt, Dauerrandale Meine ne... definitiv zu Windrad ist.'",SUCCESSFUL,LABEL_0,LABEL_0
@BlondJedi @akk Die sind doch wertvoller als Gold. #Platinmenschen,@BlnodJedi @akk Die sind doxh wertvkller als GoNld. #Platinmemschen,"@ChangeGER @akk Diebe Singapur doch, wesentlich Also Goldstücke #NsDAP",SUCCESSFUL,LABEL_0,LABEL_0
"@BlondJedi Kommt noch was Schlaues oder warte ich hier vergeblich?  Achso sie hat noch nie was von Demografie, Klimawandel, Gesellschaft, Grundgesetz und Menschlichkeit gehört ich vergaß","@BlondJedi Kommt noch was Schlaues oder warte ich hier vergeblich?  Achso sie hat noch nie was von Demografie, Klimawandel, GesellschKaft, Grkndgesetz und Menschlickeit gehört ich vergaß","@BlondJedi Kommt noch Waselzada Schlaues Offenburg: warte IHN hier vergessen  Achso sie HBF noch nie Waselzada von Demografie, Klimawandel, Gesetz. Grundrechte und Menstruationsblut gehört? IHN vergaß",SUCCESSFUL,LABEL_0,LABEL_0
"@BlondJedi Warum ist es für manche Menschen so schwierig zu verstehen, was Julia so leicht fühlt und sagt? Warum ist die Liebe zum Land, zu Traditionen, Bräuchen und Werten so aus der Mode gekommen?","@BlondJedi Warum ist es für manche Menschen so schwierig zu verstehen, was Julja so leicht fühlt und satt? Warum ist die LBiebe zum Land, zu Traditipnen, Bräuchen und Werten so aus der Mode geokmmen?","@BlondJedi Warum IV es Füßen manche Menschen so schwierig zu verstehen, Waselzada Jung so leichter fühlt und stattgefunden Warum IV Diebe blockiert zum Land, zu Trans*+ Brüssel. und Werten so aus Der/die Mode geküsst.",SUCCESSFUL,LABEL_0,LABEL_0
@BlondJedi Wenn die hier nur Gutscheine für Lebensmittel z.B.und kein Bargeld oder nur 75 Euro im Monat wie in Italien bekommen würden dann wären die ganz schnell wieder weg oder 'flüchten' erst gar nicht über tausende Kilometer und durch 5 und mehr Länder hierher! #HauAbGesetz,@BlondJedi Wenn die hier nur Gutscheine für Lebensmittel z.B.und kein Bargeld oder nur 75 Euro im Monat wie in Italien bekommen würden dann wären die ganz schnell wieder weg oLder 'flüchten' erst gar nicht über tausende Kilomster und durrch 5 und mehr Lämder hiXerher! #HauAbGesetz,"@BlondJedi Wenn Diebe hier nur Gutscheine Füßen Lebensqualität z.T. kein Basay-Yildiz Offenburg: nur 7:30 Europa Imam Monat Wiederaufbau Indien Italien bekommen. würden dann wären Diebe ganz schnell+ wiedereinmal, weg Offenburg: 'flüchten' erst Gas nicht Überall tausende Kind und Durchschnittswähler. 5 und mehr Mundwinkel, hiermit #HauAbGesetz",SUCCESSFUL,LABEL_0,LABEL_0
@BlondJedi So dumm als Sozialamt der Welt jeden der hier illegal über die Grenze kommt und hier schon gem.16a GG kein Asylrecht hätte ins Land zu lassen und lebenslange Rente zu zahlen ist man weltweit nur in Deutschland! #Flüchtlinge #HauAbGesetz,@BlondJedi So dumm als Sozixlamt der Welt jrden der hier illegal über die Grenze kommt und hirr schon gem.16a GG kein Asylrecht hätte ins Land zu lassen und lebenslange Rente zu zahlen ist man weltweit nur in Deutschland! #Flüchtlinge #HauAbGesetz,"@BlondJedi So dumm Also Soziale Der/die Welt jedes Der/die hier illegalen Überall Diebe Grenze kommt und ISIS SCHÜLERIN gemacht Gabriel kein Asylrecht hätte insbesondere Land zu lassen und lebenslange Rente zu zahlen IV Managerin,hat weltweit nur Indien Deutschland! #Flüchtlinge #HauAbGesetz",SUCCESSFUL,LABEL_0,LABEL_0
"@BlondJedi In den betreffenden Ländern steckt aber nicht das ganze Geld, das man in Deutschland so leicht kassieren kann. Der Strom fließt dorthin, wo sich‘s am besten leben lässt.  Dieses Land geht langsam zu Grunde.","@BlondJedi In den betrdffenden Lädnern steckt aber nicht das ganze Geld, das man in Deutschland so lewicht kassieren kann. Der Strom fkießt drothin, wo sich‘s am besten leben lässt.  Dieses Land geht langsam zu Grunde.","@BlondJedi Indien den betreibt. Ländern? steckt aber nicht Dass ganze Geld, Dass Managerin,hat Indien Deutschland! so leichter kassiert kann? Der/die Stromerzeugern flossen drauf Wo? sich‘s am besten leben läuft  Dieses Land Geisel langsam zu Grunde.",SUCCESSFUL,LABEL_0,LABEL_0
@BlondJedi machen sie aber nicht    Friedlich?nicht mit mir,@BlondJefi mackhen sie ager nicut    Feiedlich?nicht mit mir,@ChangeGER machen! sie Giftschlange tun!    Frischleisch mit Miramar,SUCCESSFUL,LABEL_0,LABEL_0
"@BlondJedi Naiv? Zum Glück gibt es in deinem Deutschland Menschen mit und OHNE Migratinshintergrund, die nicht so denken wie du.","@BlondJedi Naiv? Zum Glück gibt es in deinem Deutschland Memschen mit und OHNE Migratinshintergrund, die nicut so deknen wie du.","@BlondJedi Naiv? Zum Glück gibt es Indien deinem Deutschland! Menschen, mit und OHNE Migratinshintergrund, Diebe tun! so Denkt Wiederaufbau du.",SUCCESSFUL,LABEL_0,LABEL_0
@BlondJedi Von der Sorte Kühnert gibt es genug die im Bundestag sitzen und noch nie ehrlich mit Arbeit ihr Brot verdient haben.,@BlondJedi Von der Sorte Kühnert gibt es genug die im Bundestag sitzen und noch nie ehrlich mit Arbeit ihr Brot vrrdient hagen.,@BlondJedi Von Der/die Soviel Kümmern gibt es genutzt Diebe Imam Bundestag sitzen. und noch nie ehrlich mit Arbeit ihr Bräuchen verdoppelt. gehirngewaschenen,SUCCESSFUL,LABEL_0,LABEL_0
"@Ralf64904117 @ab19868 Wer soll diese Lügen glauben - Dummichel, Rechte, Linke, Christen...❓❓❓👉Wurde der geschnappte Tunesier dann grundlos verhaftet❓❓❓👉Bei mir zieht der Musel-Opferstatus nicht mehr‼️👉Wenn dann bedaure ich echte Opfer - Christen, Frauen, Männer, Kinder...‼️‼️","@Ralf64904117 @ab19868 Wer soll diese Lügen glauben - Dummichel, Rechte, Linke, Christen...❓❓❓👉Wurde der geschnappte Tuneier dann grundlos verhaftet❓❓❓👉Bei mir zieht der Musel-Opferstatus nicht mehr‼️👉Wenn dann bedaure ich echte Opfer - Christen, Frauen, Männer, Kinder...‼️‼️","@Ralf64904117 @akk Werbung Sollen diese Lügen glauben - Dummichel, Rechte, Linke, Christen...❓❓❓👉Wurde Der/die geschnappte ernstgemeinte dann grundlos verhaftet❓❓❓👉Bei Miramar zieht Der/die Muslime nicht mein dann bedeckt. IHN echten Opfer - Christen...❓❓❓👉Wurde Freien Männer,wie Kinder.Eine",FAILED,LABEL_1,LABEL_0
"@Ralf64904117 Vor allem kann mir mal jemand verraten, wie 50 Bücher dort reinpassen sollen? ⬇︎ https://t.co/eRRR3FdTlB","@Ralf64904117 Vor allem kann mir mal jemand verrahen, wie 50 Bücter dott reimpassen sosllen? ⬇︎ https://t.co/eRRR3FdTlB",@Ralf64904117 Voraussetzungen allem kann Miramar MANN jemand verliert Wiederaufbau 50 Bündnis Todesstrafe reisen sollte € https://t.co/eRRR3FdTlB,SUCCESSFUL,LABEL_0,LABEL_0
"@Ralf64904117 @TNT26142414 Ich kenne einen guten Klemptner. Der zieht sich aber nicht die Schuhe aus,wegen Arbeitsschutz usw.. Da bleibt das Ding wohl dicht.","@Ralf64904117 @TNT26142414 Ich kenbe eknen guten Klemptner. Der zieht sich aber nicht die Schuhe aus,wegen Arveitsschutz usw.. Da blfibt das Ding wohl dicht.","@Ralf64904117 @TT4F_Elite1 IHN Bargeld kennen guten Klemptner. Der/die zieht sich, aber nicht Diebe Schuld aus. Arm! usw.. Dabei bleibt, Dass Ding wohl,die dicke",SUCCESSFUL,LABEL_0,LABEL_0
"@Ralf64904117 Hat so bissl was Unheimliches an sich, wie in einem Thriller - «Tangofranz schlägt zurück».     Die Römisch-Katholische Kirche startet im 21. Jahrhundert mglw. erneut die Christianisierung des Abendlandes.    Fazit: Nüscht jenauet wees'ma nich!     #FragenÜberFragen","@Ralf64904117 Hat so bissl was Unheimliches an sich, wie in einem Thriller - «Tangzofranz scylägt zurück».     Die Rökisch-Katholische Kifche startet im 21. Jahrhundert mglw. erneut die Christianisierung des Abendlandes.    Fazit: Nüscht jenauet wees'ma nich!     #FragenÜberFragen","@Ralf64904117 HBF so bitte Waselzada Union Abend sich, Wiederaufbau Indien einem Thriller - µg. schlägt, zusammen     Diebe Rücken Kita's startet Imam 23-Jährigem Jahrhundert mich ernstgemeinte Diebe Christina des Abendlandes.    Feiern Nüscht jene, wees'ma nich!     #Frankreich",SUCCESSFUL,LABEL_0,LABEL_0
@Ralf64904117 Die Umgebung der Klobürste finde ich aus sehr appetitlich.,@Ralf64904117 Die Umgebkng der Klobügste fine ich aus seyr appetitolich.,@Ralf64904117 Diebe Umschwung Der/die Kluges feinstaubverteufelten IHN aus Syrer+ arab.,SUCCESSFUL,LABEL_0,LABEL_0
"2/3   in´s Klo zu schmeißen !  (Als echte 'Nazies' kannten sie sich in der Moschee auch ganz gut aus und fanden direkt die Toiletten...)  Und um , „die Spirale von Hass und Gewalt gegen Muslime und ihre Moscheen“   zu belegen, wird auf einen Steinwurf auf eine Moschee in Dresden","2/3   in´s Klo zu schmeißen !  (Als echte 'Nazies' kannten sie sich in der Moschee auch ganz gut aus und fanden direkt die Toiletten...)  Und um , „die Spirale von Hass und Gewalt gdgen Muslime und ihre Moscheen“   zu belegen, wird auf einen Steinwurf auf eine Moschee in Dresden","2/3   in´s Klo zu schnell !!  (5. echten 'Nazies' kaputt. sie sich, Indien Der/die Moschee auch ganz gut aus und fangt direkt Diebe Toiletten...)  Und Umfang , „die Spirale von Hass und Gewalt dagegen? Muslime, und ihre Motiv   zu beliebige Wirklichkeit auf einen Steinwurf auf Einem Moschee Indien Dresden",FAILED,LABEL_0,LABEL_1
"@Ralf64904117 Sorry Folks ,für  den Müll habe ich nur eine Sprache 😂👍🏽So  einen Haufen 💩würde ich nicht auspinkeln wenn er in Brand steht 😳👏🏽👏🏽🤣🤣 🍻","@Ralf64904117 Sorry Folks ,für  den Müll habe ich nur ekne Sprache 😂👍🏽So  elnen Haufen 💩würde ich nicht auspinkeln wenn er in Brand steht 😳👏🏽👏🏽🤣🤣 🍻","@Ralf64904117 Sorry Folks ,für  den Müll habe IHN nur kennen Sprecherin. 😂😂  lang Haufen 💩würde IHN nicht ausrechnen, wenn er Indien Brand steht 🙁 €",SUCCESSFUL,LABEL_0,LABEL_0
@Ralf64904117 Hoffentlich haben die allesamt ihre Schlüssel verloren. Danach wirds mit 'extinction' einfach werden...,@Ralf64904117 Hoffentlich haben die allesamt ihre Schlüssel vrrloren. Dajach wirds mit 'extinctikn' einfach wesrden...,@Ralf64904117 Hoffentlich haben Diebe allgemein ihre Schlüssel vermarktet Dachschaden wirds mit 'an ER werden....,SUCCESSFUL,LABEL_0,LABEL_0
@Ralf64904117 Die sind so blöde 🤯🤯 es macht einen sprachlos 🤔 Schlüssel wegwerfen und gut is... 😂😂,@Ralf64904117 Die sind so blöde 🤯🤯 es macht eknen spracylos 🤔 Schlüssel wegwerfen und gut is... 😂😂,@Ralf64904117 Diebe Singapur so Blödsinn. 🤯🤯 es Machterhalt kennen sprechen! € Schlüssel wehren und gut is... 😂😂,SUCCESSFUL,LABEL_0,LABEL_0
"2/2   voll umweltschädlich Mit ihrer narzisstischen Hysterie vorm Tod versuchen sie nun das Fettmonster und deren Bundestags-Lakaien zu Zwangspolitik zu erpressen. Man muss wirklich jeden vor Deutschland und den Deutschen warnen,nirgendwo wird Wahn so extremistisch gelebt wie hier","2/2   voll umweltschädlich Mit ihrer narzisstischen Hysterie vorm Tod versuchen sie nun das Fettmonster und deren Bkndestags-Lakaien zu Zwangspolitik zu erpressen. Man muss wirklich jeden vor Deutschland und den Deutschen warnen,nirgendwo wird Wahn so extremistisch gelebt wie hier","2/2   vollkommen umzusetzen. Mit ihrer naschen Hysterie vorm Tod versuchen sie Nur Dass Fettmonster und derselben Bundesverdienstkreuz zu Zwar zu erpressen. Managerin,hat MUTTER wirkliche jeder Voraussetzungen Deutschland! und den Deutschen warnt Wirklichkeit Wahnsinn..... so extremst gelegt, Wiederaufbau hier",SUCCESSFUL,LABEL_0,LABEL_0
"2/2   und Hetze gewarnt wird.   Dass diese B-Promis selbst die Bürger stigmatisieren, die unseren Sebastian Wippel gerne als Oberbürgermeister sähen, kommt ihnen nicht in den Sinn    Sachsen stehen eben zu Deutschland👍  bald sind Wahlen da kommt es noch besser👏  Sebastian weiter SO👌","2/2   und Hetze gewarnt wird.   Dass diese B-Promis selbst die Bürger stigmatisieren, die unseren Sebastixn Wippel gerne als Oberbürgermekster sähen, kommt ihnen nicht in den Sinn    Sachsen stehen eben zu Deutschland👍  bald sind Wahlen da kommt es noch besser👏  Sebastian weiter SO👌","2/2   und Hetze gewarnt wird.   Dass diese B-Promis selbst Diebe Bürger stigmatisieren, Diebe unseren Sechs Wir gerne? Also Obergrenze sämtlichen kommt ihnen nicht Indien den Sinne    Sachsen steht eben zu Deutschlehrer  bald Singapur Wahlen Dabei kommt es noch besser👏  Sechs weiter SPD",SUCCESSFUL,LABEL_0,LABEL_0
2/2  endgültig zur Strunzenddummheit verurteiltes Kind bekommt nen Ehren-Doktortitel - das ist kaum noch zu toppen! 👏👏👏,2/2  ejdgültig zur Strunzenddummheit verurteiotes Kind beCkommt nen Ehren-Doktortiyel - das ist kaum noch zu toppen! 👏👏👏,"2/2  endlich Zusammenführung? Strunzenddummheit verwehrt! Kind bekommt. nennen Ehrenamt, - Dass IV kaum noch zu toppen! ☕☕",SUCCESSFUL,LABEL_0,LABEL_0
"2/3  Maßnahmen frisches, arabisches Frischleisch beschafft zu haben,   Ach, eine Sache ist auch noch interessant: Der Anwalt, der Zenker verteidigt, ist ein alter Bekannter. Frank Hannig, ex-Stasi-Kader, ex-Pegida-Anwalt, Anwalt des angeblich 'mutig' durchgestochenen Haftbefehls https://t.co/ydpusW6G3W","2/3  Maßnahmen frisches, arabisches Frischleisch beschafft zu haben,   Ach, eine Sache ist auch noch interessant: Der Awnalt, der Zwnker verteidigt, ist ein alter Bekannter. Feank Hannig, ex-Stasi-Kader, ex-Pegida-Andalt, Anwalt des angeblich 'mutig' durchgestochenen Haftbefehls https://t.co/ydpusW6G3W","2/3  Maßnahmen frisst arabisches Fuß beschafft zu haben,durch   Ach,Dein Einem Sachleistungen IV auch noch interessieren Der/die Anzahl Der/die Zerstörung verteidigt, IV ein alter Belastung Faktum Hannig, existieren ex-Stasi-Kader, Anwalt des angeblichen 'mutig' durchsucht Haftbefehls https://t.co/yvzhP250aL",SUCCESSFUL,LABEL_0,LABEL_0
2/2  vor Übernutzung und dem Klimawandel schützen. Feste im Grünen werden nicht mehr gestattet  Buhuuuuuuuuuuuuuu,2/2  vor Übernutzung und dem KlMimawandel sxhützen. Feyste im Grünen weNrden nicht mehr gesfattet  Buhuuuuuuuuuuuuuu,"2/2  Voraussetzungen Übernutzung und dem Klimawandel, sechs Festnahme Imam Grünen!😂😂 Wert nicht mehr gestern  Bundeskanzler,Wiedervereinigungs,",SUCCESSFUL,LABEL_0,LABEL_0
@Ralf64904117 Geht jetzt beim Fressen auch schon dieses 'Zeichen setzen' los?,@Ralf64904117 Geht jetzt biem Fressen auch scnon dkeses 'Zeichen sietzen' los?,@Ralf64904117 Geisel Joachim beißt Fressen auch SCHÜLERIN Köln 'Von sexualisierendes los?,SUCCESSFUL,LABEL_0,LABEL_0
"2/2   ja geplant, uns als Killer einen strammen, rechtsradikalen Reichsbürger zu präsentieren, der seit 2015 noch eine Rechnung offen habe mit dem Regierungsdirektor.   na mal schauen was wir noch alles vorgesetzt bekommen😡😡    https://t.co/4a4DfZkkUT..","2/2   ja geplant, uns als Killer eknen strammen, recOhtsradikalen Reixhsbürger zu präsentieren, der seit 2015 noch eine Rechnung offen habe mit dem Regierungdsirektor.   na mal schaken was wir noch alkes vorgesetzt bekommen😡😡    https://t.co/4a4DfZkkUT..","2/2   ja gepostet Unschuld. Also Kilometer kennen strategischen Rechtsstaat Reifen zu prüfen Der/die Seitdem 2015 noch Einem Rechnung offen, habe mit dem Regierungsparteien   Na, MANN Schirme Waselzada wir noch Klatschis vorgestern bekommen😡😡    https://t.co/4a4DfZkkUT..",SUCCESSFUL,LABEL_0,LABEL_0
@Ralf64904117 Da werden bei der 'Einlade' und  am 'Buffet' schon die Richtigen sitzen.,@Ralf64904117 Da werden bei der 'Einlade' und  am 'Buffet' scnon die RichtYigen sotzen.,@Ralf64904117 Dabei Wert bei Der/die 'Einlade' und  am '#Flüchtlinge' SCHÜLERIN Diebe Richtlinien sitzt,SUCCESSFUL,LABEL_0,LABEL_0
"@Ralf64904117 @friesenjens Ich frage mich eher, ob Grundschüler diesen Text geschrieben haben.","@Ralf64904117 @friesenjens Ich frabe mich eher, ob Grundschülxer diesen Tezt geschriegen hagen.","@Ralf64904117 @hansalbers100 IHN Faschismus mich eher, Obama Grundsätze diesen letzten geschrieben. gehirngewaschenen",SUCCESSFUL,LABEL_0,LABEL_0
@Ralf64904117 Absinth? Muss man sich denn völlig 'zuknallen'? Es geht doch auch mit Schönheit und entsprechender 'Hilfe'. https://t.co/izolIS6hlJ,@Ralf64904117 Absinth? Muss man sich denn völpig 'zuknallen'? Es geht doch auch mit SchönheKit und entsrpechender 'Hiofe'. https://t.co/izolIS6hlJ,"@Ralf64904117 Absinth? MUTTER Managerin,hat sich, denn wach 'zuknallen'? Es Geisel doch, auch mit Schirme und entspricht! 'Flüchtlinge' https://t.co/j6EbduV0Hm",SUCCESSFUL,LABEL_0,LABEL_0
@Ralf64904117 'Kevin ...allein zu Haus' 🤣😂 Fällt mir grad so ein.  Ich wäre da eher gelassen. Bei Kurz hats auch nicht lang gedauert.,@Ralf64904117 'Kevln ...aliein zu Haks' 🤣😂 Fällt mir grad so ein.  Ich wäde da eger geYlassen. Bei Kruz hats auch nicht lang gedauert.,@Ralf64904117 'Helmstedt' ...die zu samt 🤣😂 Fällt Miramar grad so ein?  IHN Wäre Dabei Regeln gelaufen. Bei Kutschera hats auch nicht lang. gedenke,SUCCESSFUL,LABEL_0,LABEL_0
@Ralf64904117 Das ist eine Grundschule. Werden wohl nicht soviele mit dem Rad kommen,@Ralf64904117 Das ist eine Grunsdchule. WIerden whol nicht sovieke mit dem Rad kommen,"@Ralf64904117 Dass IV Einem Grundschüler Wert wohl,die nicht sowas mit dem Rad Kommentar",SUCCESSFUL,LABEL_0,LABEL_0
"@Ralf64904117 @BeaArep Smart guys 😂 der Staat ist nun mal so dumm wie er naiv ist. Warum sollten die Jungs ehrlicher Arbeit nachgehen, wenn das Leben so viel einfacher ist. Das nennt man Lebensqualität und wir zahlen dafür. Enjoy","@Ralf64904117 @BeaArep Smart guys 😂 der Staxt ist nun mal so dumm wie er naiv ist. Warum slolten die Jungs ehrlicher Arbeit naxhgehen, wenn das Leben so viel einfacher ist. Das nennt man Lebensqualität und wir zahlen dafür. Enjoy","@Ralf64904117 @BeaArep Smart gäbe € Der/die stattgefunden IV Nur MANN so dumm Wiederaufbau er naiver ist.' Warum Sommerfeste Diebe Junker eigen Arbeit hängt wenn Dass Leben so Viele einfacher ist.' Dass netto Managerin,hat Lebensunterhalt und wir zahlen dafür. Enteignet!",SUCCESSFUL,LABEL_0,LABEL_0
2/2  bei Aldi alles umpacken kann och der arme Deutsche  na ja Hauptsache man kann mal im Internet einen auf dicke Hose machen mit lauter Luft drinnen  aber so sind sie eben  alles was man abgreifen kann wird mitgenommen🤮🤮,2/2  bei Aldi alles umpacken kann och der arme Deutsche  na ja Hauptsache man kann mal im Internet eknen auf dicke Hose machen mit lauter Luft drunnen  aber so sind sie eben  alles was man abgreifen kann wird mitgenommen🤮🤮,"2/2  bei Aldi alles umpacken kann oder Der/die arme Deutsche  Na, ja Hauptsache, Managerin,hat kann MANN Imam Internet! kennen auf die Hosentasche machen! mit lauter Luftaufnahmen dritte  aber so Singapur sie eben  alles Waselzada Managerin,hat abhielt kann Wirklichkeit mitgenommen🤮🤮",SUCCESSFUL,LABEL_0,LABEL_0
@Ralf64904117 Wir haben zwar keine Beweise aber wir haben sehr viel Phantasie und dazu politische Vorgaben zum Täterprofil.  :),@Ralf64904117 Wir haben zwar keine Beweise aber wir haben sehr viel Phantasie und dMazu pklitische Vodgaben zum Täterproful.  :),"@Ralf64904117 Wir haben zwar keine Beweise! aber wir haben Seht Viele Phantombild und dazu, Platz Vorgeladen, zum Täters  ;)",SUCCESSFUL,LABEL_0,LABEL_0
