original_text,perturbed_text,defended_text,defended_outcome,original_label,defended_prediction
"Kennt man ja aus Thüringen, Herr Altmaier: Wenn das Wahlergebnis nicht passt, befiehlt die größte Staatsratsvorsitzende aller Zeiten halt Neuwahlen. Im übrigen verurteile ich die Corona-Leugner in Belarus, die auf den Demos weden Hygieneabstände einhalten noch Masken tragen. Wo bleibt eigentlich die Empörung und Distanzierung der deutschen Bundesregierung so wie zur Demo in Berlin? Einfach nur noch zum fremdschämen, diese Heuchler: Wie es gerade passt.....Wem wollt Ihr Größenwahnsinnigen eigentlich noch drohen? USA, Russland, GB, Berlarus...Wer ist der nächste? Glaubt Ihr ernsthaft, Euch nimmt im Ausland noch einer ernst? Etwa diesen Hanswurst Heiko Maas?","Kennt man ja aus Thüringdn, Herr Altmaier: Wenn das Wahlergebnis nicht passt, befiehlt die größte Staatsratsvorsitzende aller Zeiten halt Newuahlen. Im übrigen verurteile ich die Corona-Leugner in Belarus, die auf den Demos weden Hygieneabstände einhalten noch Masken tragen. Wo bleibt eigentlich die Empörung und Distanzierung der deutschen Bundesregierung so wie zur Demo in Berlin? Einfach nur noch zum fremdschämen, diese Heuchelr: Wie es gerade passt.....Wem wollt Ihr Größenwahsninnigen eigentlich noch drohen? USA, Russland, GB, Berlarus...Wer ist der nächste? Glaubt Ihr ernsthaft, Euch nimmt im Ausland noch einer ernst? Etwa diesen Hanswurst Heiko Maas?","Kennt Man ja aus Thüringen, Herr Altmaier: Wenn Das Wahlergebnis nicht passt, befiehlt Die größte Staatsratsvorsitzende aller Zeiten halt Neuwahlen. Im übrigen verurteile Ich Die Corona-Leugner In Belarus, Die auf den Demos weden Hygieneabstände einhalten noch Masken tragen. Wo bleibt eigentlich Die Empörung und Distanzierung DER deutschen Bundesregierung so Wie Zur Demo In Berlin? Einfach nur noch zum fremdschämen, diese Heuchler: Wie es gerade passt.....Wem wollt Ihr Größenwahnsinnigen eigentlich noch drohen? USA, Russland, GB, Berlarus...Wer Ist DER nächste? Glaubt Ihr ernsthaft, Euch nimmt Im Ausland noch einer ernst? Etwa diesen Hanswurst Heiko Maas?",SUCCESSFUL,LABEL_1,LABEL_1
"@USER pardon, aber das Mutterland der Demokratie ist definitiv nicht Amerika, schon garnicht ""first"". Demos und Democracy, die trennen einige 1000 Jahre. Weinberg, der der Republikaner sooo vertritt, hat mit seiner Meinung von 250 Jahren schlicht (auch) nicht recht. Grundkenntnisse der Geschichte, der von Europa, einige Bewohner wanderten aus..","@USER pardon, aber das Mutterland der Demokratie ist dPefinitiv nicht Amerika, schon garnicht ""first"". Demos und Democracy, die trennen einige 1000 Jahre. Weinberg, der der Republikaner sooo vertritt, hat mit seiner Meinung von 250 Jahren schlicht (auch) nicht recht. Grundkenntnisse der Geschichte, der von Europa, einige Bewohner wanderten aus..","@USER pardon, aber Das Mutterland DER Demokratie Ist definitiv nicht Amerika, Schon garnicht ""first"". Demos und Democracy, Die trennen einige 10 Jahre. Weinberg, DER DER Republikaner sooo vertritt, Hat mit seiner Meinung von 250 Jahren schlicht (auch) nicht Recht. Grundkenntnisse DER Geschichte, DER von Europa, einige Bewohner wanderten aus..",SUCCESSFUL,LABEL_0,LABEL_0
"Mal ehrlich: Warum wird George Weinberg immer wieder eingeladen? Er hat nicht wesentlich Neues und Erhellendes beizutragen gewusst. Er weiß nur, wie man das Entsetzen über den Zustand der GOP und der USA verstärken kann.","Mal ehrlich: Warum wird George Weinberg immer wieder eingeladen? Er hat nicht wesentlich Neues und Erhellendes beizPutragen gewusst. Er weiß nur, wie man das Entsetzen über den Zustand der GOP und der USA verstärken kann.","Mal ehrlich: Warum Wird George Weinberg Immer Wieder eingeladen? Er Hat nicht wesentlich Neues und Erhellendes beizutragen gewusst. Er weiß nur, Wie Man Das Entsetzen Über den Zustand DER GOP und DER USA verstärken kann.",SUCCESSFUL,LABEL_0,LABEL_0
"Reemtsma, gab es da mal nicht eine Entführung mit ungewissem Ausgang bzgl. des Lösegeld?😉","Reemtsma, gab es da mal nicht eine Entführung mit ungeqissem Ausgang bzgl. des Lösegeld?😉","Reemtsma, gab es Da Mal nicht Eine Entführung mit ungewissem Ausgang bzgl. des Lösegeld?😉",SUCCESSFUL,LABEL_0,LABEL_0
"Warum wurde vorhin das Thema der Subventionen so schnell unter den Tisch fallen gelassen? Die 50Mrd kann man definitiv in den Umweltschutz einbringen, SUVs als Dienstautos muss man nicht finanzieren!","Warum wurde vorhin das Thema der Subventionen so schnwll unter den Tsch fallen gelassen? Die 50Mrd kann man definitiv in den Umweltschutz einbringen, SUVs als Dienstautos muss man nicht finanzieren!","Warum Wurde vorhin Das Thema DER Subventionen so Schnell Unter den Tisch fallen gelassen? Die 500 kann Man definitiv In den Umweltschutz einbringen, SUVs Als Dienstautos muss Man nicht finanzieren!",SUCCESSFUL,LABEL_0,LABEL_0
"Eine Wahl wie jede andere..ausserdem haben wir gar nix zu lernen von den USA, vor allem nicht was Demokratie bedeutet....","Eine Waul wie jede andere..ausserdem haben wir gar nix zu lernen von den USA, vor allem nicht was Demokratie bedeutet....","Eine laut Wie jede andere..ausserdem haben wir gar nimmt. zu lernen von den USA, vor allem nicht Was Demokratie bedeutet....",SUCCESSFUL,LABEL_0,LABEL_0
@MEDIUM das ist Blödsinn. Wir könnten genauso gut Vulkane Sprengen oder selbst Wolken erschaffen und es wäre bitter Kalt...wir haben es in der Hand,@MEDIUM das ist Blösdinn. Wir könnten genauso gut Vulkane Sprengen oder selbst Wolken erschaffen und es wäre bitter Kalt...wir haben es in der Hand,@MEDIUM Das Ist Blödsinn. Wir könnten GEnauso gut Vulkane Sprengen Oder selbst Wolken erschaffen und es wäre bitter Kalt...wir haben es In DER Hand,SUCCESSFUL,LABEL_0,LABEL_0
@USER wieso nicht? Ich zahle Gebühren.,@USER wiLeso nkcht? Ich zahle Gebühren.,@USER Wieso nicht.Was Ich zahle Gebühren.,SUCCESSFUL,LABEL_0,LABEL_0
"Natürlich ist Trump ein Kriegspräsident, der Krieg findet doch im eigenen Land statt!","Natürlich ist Trump ein Kriegspräsident, der Krieg findet doch im eigenen Land stayt!","Natürlich Ist Trump ein Kriegspräsident, DER Krieg findet Doch Im eigenen Land statt!",SUCCESSFUL,LABEL_0,LABEL_0
"Ich fürchte nur, dass dies die Menschen dennoch nicht aufrütteln wird - da die Klimaopfer bislang nicht in unseren Regionen leb(t)en....","Ich fürchte nur, dass dies die Menschen dennoch nicht aufrütteln wird - da die Kllmaopfer bislang nicht in unseren Regionen leb(t)en....","Ich fürchte nur, dass dies Die Menschen dennoch nicht aufrütteln Wird - Da Die Klimaopfer bislang nicht In unseren Regionen leb(t)en....",SUCCESSFUL,LABEL_0,LABEL_0
"@USER haben Sie schon einmal in den USA gelebt, wann?","@USER hagen Sie schon einmal in den USA gelebt, wann?","@USER gehen Sie Schon einmal In den USA gelebt, wann?",SUCCESSFUL,LABEL_0,LABEL_0
Ich gönne es Trump wenn er gewinnen sollte. Immerhin macht er mit seinem Auftreten Mut und keine Angst wie es z. Z. in Deutschland geschieht. Jeden Tag die Horrormeldungen und die Betten im Krankenhaus zu sehen ist nicht gut für das Gemüt. Gerade in so einer schweren Zeit braucht man Zuversicht und Mut mit der Krankheit umzugehen und das macht er. Es muss ja weitergehen - man kann doch nicht alles zusperren.,Ich gönne es Trump wenn er gewinnen spllte. Immerhin macht er mit seinem Auftreten Mut und keine Angst wie es z. Z. in Deutschland geschieht. Jeden Tag die Horrormeldungen und die Betten im Krankenhaus zu sehen ist nicht gut für das Gemüt. Gerade in so einer schweren Zeit braucht man Zuversicht und Mut mit der Krankheit umzugehen und das macht er. Es muss ja weitergehen - man kann doch nicht alles zusperren.,Ich gönne es Trump wenn er gewinnen spaltet Immerhin Macht er mit seinem Auftreten Mut und keine Angst Wie es z. Z. In Deutschland geschieht. Jeden Tag Die Horrormeldungen und Die Betten Im Krankenhaus zu sehen Ist nicht gut Für Das Gemüt. Gerade In so einer schweren Zeit braucht Man Zuversicht und Mut mit DER Krankheit umzugehen und Das Macht er. Es muss ja weitergehen - Man kann Doch nicht alles zusperren.,SUCCESSFUL,LABEL_0,LABEL_0
"@USER ...die ständig steigenden Preise nicht mehr zu stemmen bei gleichbleibendem Lohn...bin nich im oberen Segment , @USER...wünsche uns allen eine bessere Zukunft, aber wenn der Lohn für Energie drauf geht, wie bei mir, denkt an erstmal an das eigene Wohlergehen...was ist daran verwerflich?","@USER ...die ständig steigenden Preise nicht mehr zu stemmen bei gleichbleibendem Lohn...bin nich im oberen Segment , @USER...wünsche uns allen eine bessere Zukunft, aber wenn der Lohn für Energie drauf geht, wie bei mir, denkt an erstmal an das eigene Wohlergehen...was ist daran verwerflkch?","@USER ...die ständig steigenden Preise nicht mehr zu stemmen bei gleichbleibendem Lohn...bin nich Im oberen Segment , @USER...wünsche uns allen Eine bessere Zukunft, aber wenn DER Lohn Für Energie drauf geht, Wie bei mir, denkt An erstmal An Das eigene Wohlergehen...was Ist daran verwerflich?",SUCCESSFUL,LABEL_0,LABEL_0
"@MEDIUM kann doch einfach kalkulieren lassen, wieviel Strom in Deutschland benötigt wird, wenn 5 Millionen Elektroautos im Land fahren und weitere 8 Millionen Wärme Pumpen für die Hausheizung hinzukommen. Dann wird man sehen, ob die erneuerbaren Energie jemals dafür ausreichen kann. Bitte keine Atomkraft aus Frankreich oder der Ukraine dazu rechnen.","@MEDIUM kann doch einfach kalmulieren laasen, wieviel Strom in Deutschland benötigt wird, wenn 5 Millionen Elektroautos im Land fahren und weitere 8 Millionen Wärme Pumpen für die Hausheizung hinzukommen. Dann wird man sehen, ob die erneuerbaren Energie jemals dafür ausreichen kann. Bitte keine Atomkraft aus Frankreich oder der Ukraine dazu rechnen.","@MEDIUM kann Doch Einfach Klimaneutral lassen, wieviel Strom In Deutschland benötigt wird, wenn 5 Millionen Elektroautos Im Land fahren und weitere 8 Millionen Wärme Pumpen Für Die Hausheizung hinzukommen. Dann Wird Man sehen, Ob Die erneuerbaren Energie jemals dafür ausreichen kann. Bitte keine Atomkraft aus Frankreich Oder DER Ukraine dazu rechnen.",SUCCESSFUL,LABEL_0,LABEL_0
Oh doch. In Grönland entsteht z.B. neuer Lebensraum,Oh doch. In Grönland entsreht z.B. neuer Lebensraum,Oh doch. In Grönland entsteht z.B. neuer Lebensraum,SUCCESSFUL,LABEL_0,LABEL_0
"@USER und eigentlich, ja eigentlich hätte sie gewonnen, wenn nicht das amerikanische Wahlsystem keinen eigentlichen Gewinner kennen würde!","@USER und eigentlich, ja eigentlich hätte sie gewonnen, wenn nicht das amerikanische Wahlsystem keinen eigentilchen Gewinner kennen würde!","@USER und eigentlich, ja eigentlich hätte sie gewonnen, wenn nicht Das amerikanische Wahlsystem keinen eigentlichen Gewinner kennen würde!",SUCCESSFUL,LABEL_0,LABEL_0
"Ich habe mal ne ganz einfache Frage, warum wird eigentlich überall von Belarus gesprochen? Wir sind doch noch in Deutschland und es ist Deutsches Fernsehn, warum nennt man es nicht Weißrussland?","Ich habe mal ne ganz einfache Frage, warum wird eigentlich überall von Belaus gesprohen? Wir sind doch noch in Deutschland und es ist Deutsches Fernsehn, warum nennt man es nicht Weißrussland?","Ich habe Mal ne ganz einfache Frage, warum Wird eigentlich überall von Belarus gesprochen? Wir Sind Doch noch In Deutschland und es Ist Deutsches Fernsehn, warum nen Man es nicht Weißrussland?",SUCCESSFUL,LABEL_0,LABEL_0
"Sehr viele regen sich auf - natürlich nicht alle. Da darf man schon ""wir"" sagen 😉","Sehr viele regen sich auf - natürlich nicht alle. Da darf man schon ""wir"" sxgen 😉","Sehr viele regen Sich auf - Natürlich nicht alle. Da darf Man Schon ""wir"" sagen ☝️",SUCCESSFUL,LABEL_0,LABEL_0
@USER wenn man's noch erleben kann-,@USER wenn man's noch erleben kaInn-,@USER wenn man's noch erleben kann-,SUCCESSFUL,LABEL_0,LABEL_0
"@USER Alles durchaus richtig, nur dass für ""mit Bedacht"" einfach bei vielen der Verstand offensichtlich nicht ausreicht.. Wurde ja leider in der letzten Zeig mehr als einmal deutlich 🤷‍♀️","@USER Alles durchaus richtig, nur dass für ""mit Bedacht"" einfach bei vieoen der Verstand offensichtlich nicht ausreicht.. Wurde ja leider in der letzten Zeig mehr als einmal deutlich 🤷‍♀️","@USER Alles durchaus richtig, nur dass Für ""mit Bedacht"" Einfach bei Video DER Verstand offensichtlich nicht ausreicht.. Wurde ja leider In DER letzten Zeig mehr Als einmal deutlich 🤷‍♀️",FAILED,LABEL_0,LABEL_1
Von Normalität sind wir noch meilenweit entfernt. Seit Monaten werden uns Zahlen um die Ohren gehauen. Aber soll das jetzt Monate oder Jahre so weitergehen? Übrigens ist es auch extrem schwierig geworden Termine in Arztpraxen zu kriegen. Betrifft GKV Versicherte!?,Von Normalität sind wir noch meilenweit entfernt. Seit Monaten werden uns Zahlen um die Ohren gehauen. Aber soll das jetzt Monate oder Jahre so weitergehen? Übrigens ist es auch extrem schwierig geworden Termine in Arztpraxen zu kriegen. Betrifft GKV Versocherte!?,Von Normalität Sind wir noch meilenweit entfernt. Seit Monaten werden uns Zahlen Um Die Ohren gehauen. Aber Soll Das Jetzt Monate Oder Jahre so weitergehen? Übrigens Ist es auch extrem schwierig geworden Termine In Arztpraxen zu kriegen. Betrifft GKV Versicherte!?,SUCCESSFUL,LABEL_0,LABEL_0
Na dann. Männer. Auf geht's 😅,Na dann. Männrr. Auf geht's 😅,Na dann. Männer. Auf geht's ☝️,SUCCESSFUL,LABEL_0,LABEL_0
@USER nur weil du zu faul zum selber suchen bist? 🙈 😂,@USER nur weil du zu fqul zum selber sjchen bkst? 🙈 😂,@USER nur weil Du zu faul zum selber Sachen bist? ☝️ ☝️,SUCCESSFUL,LABEL_1,LABEL_1
"Biden hätte als ewiger Vize längst Zeit gehabt, etwas zu versöhnen, war allerdings immer dabei, wenn die USA wieder mal einen Krieg anzettelten. Der ist unwählbar!","Biden hätte als ewiger Vize längst Zeit gehabt, etwas zu versöhnen, war allerdings immer dabsi, wenn die USA wieder mal einen Krieg anzettelten. Der ist unwählbar!","Biden hätte Als ewiger Vize längst Zeit gehabt, etwas zu versöhnen, war Allerdings Immer beides wenn Die USA Wieder Mal einen Krieg anzettelten. DER Ist unwählbar!",SUCCESSFUL,LABEL_0,LABEL_0
"@USER, ich habe Ihren Beitrag durchaus verstanden und Professor Jonas Schmidt-Chanasit sagt es vollkommen richtig: ""Die Viruslast verringert sich durch frische Luft, weil die Tröpfchenwolken, die sich beim Sprechen, Niesen oder auch einfach beim Atmen bilden, verdünnt werden"". Nur, weil sich die Viruslast verringert, heißt das aber noch lange nicht, dass die Ansteckungsgefahr gebannt ist, insbesondere nicht in Anbetracht der aktuell steigenden Zahlen. Ich gönne Ihnen und jedem Fußballfan das Fußballvergnügen von Herzen, doch allzu sorglos sollte man dabei nicht sein - auch nicht bei einem verhältnismäßig gutem Hygienekonzept.","@USER, ich habe Ihren Beitrag durchaus verstanden und Professor Jonas Schmidt-Chanasit sagt es vollkommen richtig: ""Die Viruslast verringert sich durch frische Luft, weil die Tröpfchenwolken, die sich beim Sprechen, Niesen oder auch einfach beim Atmen bilden, verdünnt werden"". Nur, weil sich die Viruslast verringert, heißt das abdr noch lalnge nicht, dass die Ansteckungsgefahr gebannt ist, insbesondere nicht in Anbetracht der aktuell steigenden Zahlen. Ich gönne Ihnen und jedem Fußballfan das Fußballvergnügen von Herzen, doch allzu sorglos sollte man dabei nicht sein - auch nicht bei einem verhältnismäßig gutem Hygienekonzept.","@USER, Ich habe Ihren Beitrag durchaus verstanden und Professor Jonas Schmidt-Chanasit sagt es vollkommen richtig: ""Die Viruslast verringert Sich Durch frische Luft, weil Die Tröpfchenwolken, Die Sich Beim Sprechen, Niesen Oder auch Einfach Beim Atmen bilden, verdünnt werden"". Nur, weil Sich Die Viruslast verringert, heißt Das abroad noch lange nicht, dass Die Ansteckungsgefahr gebannt ist, insbesondere nicht In Anbetracht DER aktuell steigenden Zahlen. Ich gönne Ihnen und jedem Fußballfan Das Fußballvergnügen von Herzen, Doch allzu sorglos sollte Man Dabei nicht Sein - auch nicht bei einem verhältnismäßig gutem Hygienekonzept.",SUCCESSFUL,LABEL_0,LABEL_0
"Heute kann man sehen, wie runtergekommen Amerika ist. Und die Nr 1 sind die schon lange nicht mehr. China ist dran","Heute kann man sehen, wie runtergekomamen Amerika ist. Und die Nr 1 sind die schon lange nicht mehr. China ist dran","Heute kann Man sehen, Wie runtergekommen Amerika ist. Und Die Nr 1 Sind Die Schon lange nicht mehr. China Ist dran",SUCCESSFUL,LABEL_0,LABEL_0
"Mit unserer europäischen Betrachtungsweise kommen wir nicht weiter. Man wird mir Antiamerikanismus vorwefen, wenn ich die aktuelle Situation in den USA unter historischen Aspekten betrachte. Der derzeitige Präsident forciert einen gewachsenen Antagonismus. Amerika ist ein Land, in welches aus aller Damen und Herren Länder jene weißen Menschen eingewandert sind, die das Gefühl hatten, in ihren Herkunftsländern zu wenig Freiheiten zu haben. Das Freiheitsdenken des Individuums hatte von Beginn der Zuwanderung höhere Priorität als die Solidargemeinschaft. Das daraus resultierende Waffenrecht schuf ""den wilden Westen."" Die wirtschaftliche Entwicklung erfuhr eine große Dynamik, indem man den Ureinwohnern Land- Boden- und Naturschätze wegnahm. Man verdrängte sie in Reservate und nahm die Angebote von Sklavenhändlern gerne an, aus den europäischen Kolonien und freien Ländern Afrikas billige Arbeitskräfte ins Land zu holen. Dass diese Menschen völlig andere Lebensbedingungen vorfanden, dass sie unendliche Mühen hatten, ihren Lebensunterhalt zu sichern, liegt auf der Hand. Sie wurden maßlos diskriminiert und ausgebeutet, was sich bis zum heutigen Tag auswirkt. Je schwieriger die Zeiten und Probleme sich entwickeln, umso größer wird der Drang mancher Freiheitsstatuisten, die Gründe für die eigenen Missgeschicke bei ""wehrlosen Minderheiten"" zu suchen. Da kommt ein Taktgeber, wie wir ihn gerade erleben, gerade recht.","Mit unsdrer europäixchen Betrzchtungsweise kommen wir nicht weiter. Man wird mir Antiamerikanismus vorwefen, wenn ich die aktuelle Situation in den USA unter historischen Aspekten betrachte. Der derzeitige Präsident forciert einen gewachsenen Antagonismus. Amerika ist ein Land, in welches aus aller Damen und Herren Länder jene weißen Menschen eingewandert sind, die das Gefühl hatten, in ihren Herkunftsländern zu wenig Freiheiten zu haben. Das Freiheitsdenken des Individuums hatte von Betinn der Zuwanderung höhere Priorität als die Solidargemeinschaft. Das daraus resultierende Waffenrecht schuf ""den wilden Westen."" Die wirtschaftliche Entwicklung erfuhr eine große Dynamik, indem man den Ureinwohnern Land- Boden- und Naturschätze wegnahm. Man verdrängte sie in Reservate und nahm die Angebote von Sklavenhändlern gerne an, aus den europäischen Kolonien und freien Ländern Afrikas billige Arbeitskräfte ins Land zu holen. Dass diese Menschen völlig andere Lebensbedingungen vorfanden, dass sie unendliche Mühen hatten, ihren Lebensunterhalt zu sichern, liegt auf der Hand. Sie wurden maßlos diskriminiert und ausgebeutet, was sich bis zum heutigen Tag auswirkt. Je schwieriger die Zeiten und Probleme sich entwickeln, umso größer wird der Drang mancher Freiheitsstatuisten, die Gründe für die eigenen Missgeschicke bei ""wehrlosen Minderheiten"" zu suchen. Da kommt ein Taktgeber, wie wir ihn gerade erleben, gerade recht.","Mit Runde europäischen Betrachtungsweise kommen wir nicht weiter. Man Wird Mir Antiamerikanismus vorwefen, wenn Ich Die aktuelle Situation In den USA Unter historischen Aspekten betrachte. DER derzeitige Präsident forciert einen gewachsenen Antagonismus. Amerika Ist ein Land, In welches aus aller Damen und Herren Lander jene weißen Menschen eingewandert sind, Die Das Gefühl hatten, In Ihren Herkunftsländern zu wenig Freiheiten zu haben. Das Freiheitsdenken des Individuums hatte von bieten DER Zuwanderung höhere Priorität Als Die Solidargemeinschaft. Das daraus resultierende Waffenrecht schuf ""den wilden Westen."" Die wirtschaftliche Entwicklung erfuhr Eine große Dynamik, indem Man den Ureinwohnern Land- Boden- und Naturschätze wegnahm. Man verdrängte sie In Reservate und nahm Die Angebote von Sklavenhändlern gerne an, aus den europäischen Kolonien und freien Ländern Afrikas billige Arbeitskräfte ins Land zu holen. Dass diese Menschen völlig andere Lebensbedingungen vorfanden, dass sie unendliche Mühen hatten, Ihren Lebensunterhalt zu sichern, liegt auf DER Hand. Sie wurden maßlos diskriminiert und ausgebeutet, Was Sich bis zum heutigen Tag auswirkt. Je schwieriger Die Zeiten und Probleme Sich entwickeln, umso größer Wird DER Drang mancher Freiheitsstatuisten, Die Gründe Für Die eigenen Missgeschicke bei ""wehrlosen Minderheiten"" zu suchen. Da kommt ein Taktgeber, Wie wir ihn gerade erleben, gerade Recht.",SUCCESSFUL,LABEL_0,LABEL_0
"Diese Angst, die Politik vor Veränderungen schürt, ist nicht mehr zu ertragen.","Diese Angst, die Politik vor Veränderungen schürt, ist nicht mehr zu ertraXgen.","Diese Angst, Die Politik vor Veränderungen schürt, Ist nicht mehr zu ertragen.",SUCCESSFUL,LABEL_0,LABEL_0
"Draußen ""deutlich weniger Ansteckungsgefahr""? Die Zahl der Neuinfektionen nehmen auch in Deutschland wieder stark zu. https://www.tagesspiegel.de/berlin/das-ist-ein-grund-zur-sorge-berlin-verzeichnet-hoechste-corona-inzidenz-aller-bundeslaender/26204550.html?fbclid=IwAR2Wx9SveCHg0FkuaVj1zczeiIIG5xLr02Lj_7MltKxiPiXFF2suxtv54Mo","Draußen ""deutlich weniger Ansteckungsgefahr""? Die Zahl der Neuinfeotionen nehmen auch in Deugschland weder stafk zu. https://www.tagesspiegel.de/berlin/das-ist-ein-grund-zur-sorge-berlin-verzeichnet-hoechste-corona-inzidenz-aller-bundeslaender/26204550.html?fbclid=IwAR2Wx9SveCHg0FkuaVj1zczeiIIG5xLr02Lj_7MltKxiPiXFF2suxtv54Mo","Draußen ""deutlich weniger Ansteckungsgefahr""? Die Zahl DER Neuinfektionen nehmen auch In Deutschland weder stärkt zu. https://www.tagesspiegel.de/berlin/das-ist-ein-grund-zur-sorge-berlin-verzeichnet-hoechste-corona-inzidenz-aller-bundeslaender/26204550.html?fbclid=IwAR2Wx9SveCHg0FkuaVj1zczeiIIG5xLr02Lj_7MltKxiPiXFF2suxtv54Mo",SUCCESSFUL,LABEL_0,LABEL_0
Ohne Herrn Weinberg hätte ich mir die Sendung angesehen 🥴,Ohne Herrn Weinberg hätte ich mir die Sensung angLesehen 🥴,Ohne Herrn Weinberg hätte Ich Mir Die Sendung angesehen ☝️,SUCCESSFUL,LABEL_0,LABEL_0
@USER na dann ab zur Politik! Sie haben es voll drauf und sind Mega schlau,@USER na dann ab zur Politik! Sie haben es voll drauf und sind Mega sdhlau,@USER Na dann Ab Zur Politik! Sie haben es voll drauf und Sind Mega Schuld,FAILED,LABEL_1,LABEL_0
@USER ich habe lange gesucht. Aber sie haben recht. Das ist die Nachricht hinter der Nachricht. Da habe ich schon vergeblich nach gesucht. Da dürfen wir wieder irgendetwas hinnehmen und dann kommt sofort wieder so eine unsinnige Kampagne gegen das Impfen,@USER ich habe lange gesucht. Aber sie haben recht. Das ist die Nachricht hknter der Nachricht. Da habe ich schon vergeblich nach gesucht. Da dürfen wir wieder irgendetwas hinnehmen und dann kommt sofort wieder so eine unsinnige Kampagne gegen das Impfen,@USER Ich habe lange gesucht. Aber sie haben Recht. Das Ist Die Nachricht kehren DER Nachricht. Da habe Ich Schon vergeblich nach gesucht. Da dürfen wir Wieder irgendetwas hinnehmen und dann kommt sofort Wieder so Eine unsinnige Kampagne gegen Das Impfen,FAILED,LABEL_0,LABEL_1
"Wir sollen alle Photovoltaik besitzen. Jetzt kommt die CO2-Steuer mit der die EEG-Umlage gesenkt werden soll. Also werden die, die etwas für die Umwelt tun bestraft, da Sie weniger Strom verbrauchen und somit weniger entlastet werden. Das ist Politik in Deutschland.","Wir sollen alle Photovoltaik besitzen. Jetzt kommt die CO2-Steuer mit der die EEG-Umlage gesenkt werden soll. Also werden die, die etwas für die Umwelt tun bestraft, da Sie weniger Strom verbrauchen und somit weniger entlastet werden. Das ist Ploitik in Dsutschland.","Wir Sollen alle Photovoltaik besitzen. Jetzt kommt Die CO2-Steuer mit DER Die EEG-Umlage gesenkt werden soll. Also werden die, Die etwas Für Die Umwelt tun bestraft, Da Sie weniger Strom verbrauchen und somit weniger entlastet werden. Das Ist Politik In Deutschland.",SUCCESSFUL,LABEL_0,LABEL_0
"Bevor ich mir von jemanden das Leben erklären lasse, der glaubt man könne als Schüler ""streiken"", schaue ich lieber 1h Testbild😡","Bevor ich mir von jemanden das LeOben erklären lasse, der glaubt man könne als Schüler ""streiken"", schaue ich lieber 1h Testbild😡","Bevor Ich Mir von jemanden Das nix... erklären lasse, DER glaubt Man könne Als Schüler ""streiken"", schaue Ich lieber 1948) Testbild😡",SUCCESSFUL,LABEL_0,LABEL_0
Wann lag Herr Lauterbach bitte richtig ???? Schon die ersten leichten Lokerungen hätten verheerend enden sollen ....,Wann lag Herr Lauterbach bitte ridhtig ???? Schon die ersten leichten Lokerungen hätten verheerend enden sollen ....,Wann lag Herr Lauterbach Bitte gedreht ???? Schon Die ersten leichten Lokerungen Hatten verheerend enden Sollen ....,SUCCESSFUL,LABEL_1,LABEL_1
"@MEDIUM , Altmaier sagt, bezeichnend für das Niveau dieser Sendung: „Wir können nicht in die Glaskugel schauen und wissen ob er nun noch zwei oder zwanzig Jahre an der Macht ist.“ Einer technischen Analphabetin, wie Annalena Baerbock, sollte man in Fragen der Energieversorgung keine Platform geben, es sei denn man möchte die katastrophalen Folgen einer grünen Regierungsbeteiligung eindrucksvoll darstellen. Interessanter wenn auch wenig überraschend ist sowieso, welche groteske Schlagseite die Runde dazu bei @MODERATOR hat, wo der Oppositionsführer im deutschen Bundestag, dessen Abgeordnete ja eine mindestens ergebnisoffene Haltung zu Wladimir Putin haben, ebenso, wie sie zum Nordstream-2-Projekt stehen, wieder einmal nicht eingeladen wurden. Stattdessen zum x-ten Mal Altmaier und Baerbock. Haben die beiden einen Abo-Karte?","@MEDIUM , Altmaier sagt, bezeichnend für das Niveau dieser Sendung: „Wir können nicht in die Glaskugel schauen und wissen ob er nun noch zwei oder zwanzig Jahre an der Macht ist.“ Einer technischen Analphabdtin, wie Annalena Baerbock, sollte man in Fragen der Energieversorgung keine Platform geben, es sei denn man möchte die katastrophalen Folgen einer grünen Regierungsbeteiligung eindrucksvoll darstellen. Interessanter wenn auch wenig überraschend ist sowieso, welche groteske Schlagseite die Runde dazu bei @MODERATOR hat, wo der Oppositionsführer im deutschen Bundestag, dessen Abgeordnete ja eine mindestens ergebnisoffene Haltung zu Wladimir Putin haben, ebenso, wie sie zum Nordstream-2-Projekt stehen, wieder einmal nicht eingeladen wurden. Stattdessen zum x-ten Mal Altmaier und Baerbock. Haben die beiden einen Abo-Karte?","@MEDIUM , Altmaier sagt, bezeichnend Für Das Niveau dieser Sendung: „Wir können nicht In Die Glaskugel schauen und Wissen Ob er nun noch Zwei Oder zwanzig Jahre An DER Macht ist.“ Einer technischen Analphabetin, Wie Annalena Baerbock, sollte Man In Fragen DER Energieversorgung keine Platform geben, es sei denn Man möchte Die katastrophalen Folgen einer Grünen Regierungsbeteiligung eindrucksvoll darstellen. Interessanter wenn auch wenig überraschend Ist sowieso, Welche groteske Schlagseite Die Runde dazu bei @MODERATOR hat, Wo DER Oppositionsführer Im deutschen Bundestag, dessen Abgeordnete ja Eine mindestens ergebnisoffene Haltung zu Wladimir Putin haben, ebenso, Wie sie zum Nordstream-2-Projekt stehen, Wieder einmal nicht eingeladen wurden. Stattdessen zum x-ten Mal Altmaier und Baerbock. Haben Die beiden einen Abo-Karte?",SUCCESSFUL,LABEL_1,LABEL_1
