original_text,perturbed_text,defended_text,defended_outcome,original_label,defended_prediction
Wer's glaubt 👏👍,Weg's glaubt 👏👍,Weg glaubt 👏👍,FAILED,LABEL_0,LABEL_1
"wenns stimmt, dann find ich das gut. die politische führung sollte versuchen, vertrauen zurückzugewinnen.","wenns stimmt, dann find ich das gut. die politische führung soklte versuchen, vertroauen zurückzugewinnen.","wenns stimmt, dann find Ich Das gut. Die politische führung Kosten versuchen, Vertrauen. zurückzugewinnen.",SUCCESSFUL,LABEL_0,LABEL_0
"Um Gottes Willen, bitte keine Bühne bieten","Um Gottes Willen, bktte keine Büne bieten","Um Gottes Willen, Bett keine üben bieten",SUCCESSFUL,LABEL_0,LABEL_0
Das hoffen die allermeisten meiner amerikanischen Freunde allerdings nicht. Vote him out.,Das hoffen die allermeisten meiner amerikanischen Freubde aolerdings nicht. Vote him out.,Das hoffen Die allermeisten meiner amerikanischen Freunde Allerdings nicht. Vote him out.,SUCCESSFUL,LABEL_0,LABEL_0
"@USER die, die sich nicht dranhalten, spalten!","@UWER die, die sich nicht dranhalten, spwlten!","@USER...wünsche die, Die Sich nicht dranhalten, spalten!",SUCCESSFUL,LABEL_0,LABEL_0
"""Wir "" ? Wer ""Wir "" ? Ich nicht . Sprechen Sie bitte nur für sich. Bei dem Rest stimme ich Ihnen zu.","""Wir "" ? Wer ""Wir "" ? Ich nicht . Sprehcen Sie bitte nur für sinch. Bei dem Rest stimme ich Ihnen zu.","""Wir "" ? Wer ""Wir "" ? Ich nicht . Sprechen Sie Bitte nur Für nich Bei dem Rest stimme Ich Ihnen zu.",SUCCESSFUL,LABEL_0,LABEL_0
"@USER schon erstaunlich wie vielen ihr Kommentar gefällt, obwohl er null Sinn ergibt 😅 Seit wann sind Rauchen, Übergewicht oder Alkohol 'Nebenwirkungen'? Für mich sind das eher Risikofaktoren, wie Rafael Schulz ja auch schon sagte..","@USER schon erOstaunlich wie vielen ihr Kommentar gefällt, obwohl er null Sinn ergibt 😅 Seit wann sind Rauchen, Übergewicht oder Alkohol 'Nebenwirkungen'? Für mich sind das eher Risikofaktoren, wie Rafael Schulz ja auch schon sagte..","@USER Schon erstaunlich Wie vielen ihr Kommentar gefällt, obwohl er novitschok Sinn Ergibt ☝️ Seit wann Sind Rauchen, Übergewicht Oder Alkohol 'Nebenwirkungen'? Für mich Sind Das eher Risikofaktoren, Wie Rafael Schulz ja auch Schon sagte..",FAILED,LABEL_0,LABEL_1
Die 1% Super-Reichen.,Die 1% Super-Relchen.,Die 04-Jun Super-Reichen.,SUCCESSFUL,LABEL_0,LABEL_0
"@USER Ich habe auch bis zum Ende ausgehalten. Das Faszinierende ist für mich, dass Leute mit Bildung auch Trump wählen, obwohl sie es - aus unserer europäischen Sicht - besser wissen müssten. Weinberg war ein gutes Beispiel. Ich bin da einfach fassungslos.","@USER Ich habe auch bis zum Ende ausgehalten. Das Faszinierende ist für mich, dass Leute mit Bildung auch Trump whlen, obwohl sie es - aus unserier europäischen Sicht - bqesser wissen müssten. Weinberg war ein gutes Beispiel. Ich bin da einfach fassungslos.","@USER Ich habe auch bis zum Ende ausgehalten. Das Faszinierende Ist Für mich, dass Leute mit BILDung auch Trump wählen, obwohl sie es - aus unserer europäischen Sicht - besser Wissen müssten. Weinberg war ein gutes Beispiel. Ich Bin Da Einfach fassungslos.",SUCCESSFUL,LABEL_0,LABEL_0
"Warum haben Sie nicht den Mut heute Abend Professor Bhakdi einzuladen? Sie könnten ja gegebenenfalls vorführen, dass er irrt.","Warum haben Sie nicht den Mut hwute Abend Porfessor Bhakdi einzuladen? Sie köhnten ja gegebenenfalls vorführen, dass er irrt.","Warum haben Sie nicht den Mut Heute Abend Professor Bhakdi einzuladen? Sie könnten ja gegebenenfalls vorführen, dass er irrt.",SUCCESSFUL,LABEL_0,LABEL_0
"@USER Und was für Pläne haben Sie oder die andern? ""weiter so""","@USER Und was für Pläne hqben Sie oder die anxern? ""weifer so""","@USER Und Was Für Pläne Haben Sie Oder Die andern? werfen so""",SUCCESSFUL,LABEL_0,LABEL_0
@USER Vollkommener Blödsinn!,@USER Vollkommener Blösdinn!,@USER Vollkommener Blödsinn!,SUCCESSFUL,LABEL_0,LABEL_0
Ich hoffe die Demonstrationen in Deutschland gehen auch um die Welt,Ich hofee die Demonstrationen in Deutschland gehwn aych um die Welt,"Ich hoffe Die Demonstrationen In Deutschland weggehen, Ach Um Die Welt",SUCCESSFUL,LABEL_0,LABEL_0
"Was reden sie da eigentlich? Wir haben Windräder und 40km weiter ein Atomkraftwerk in Belgien! Was stimmt mit Ihnen nicht!? Sowas von lächerlich! Ich vergaß, die Schädigung macht an der Grenze Stopp! Glaubt ihr eigentlich wir können nicht denken? JESSES🙈","Was refen sie da eigentlcih? Wir haben Windräder und 40km weiter ein Atomkraftewrk in Belgien! Was stimmt mit Ihnen nicht!? Skwas von lächerlich! Ich veryaß, die Schädigung macht an der Grenze Stopp! Glaubt ihr eigentlich wir können nicht denken? JESSES🙈","Was feiern sie Da eigentlich? Wir haben Windräder und 40% weiter ein Atomkraftwerk In Belgien! Was stimmt mit Ihnen nicht!? Was von lächerlich! Ich vergaß, Die Schädigung Macht An DER Grenze Stopp! Glaubt ihr eigentlich wir können nicht denken? JESSES🙈",SUCCESSFUL,LABEL_1,LABEL_1
"@USER Ja, es wäre so schön, wenn sich Russland unter die zivilisierten Völker Europas einreihen und mit diesen zusammenarbeiten würde. Stattdessen bedroht es seine Nachbarn, betreibt eine wahnwitzige Aufrüstung und möchte aus einem Armenhaus eine Großmacht machen - was schon der Sowjetunion nicht gelungen ist und unter Putin erneut krachend scheitern wird.","@USER Ja, es wäre so schön, wenn sich Russland unter die zivilisierten Völker Europas einreihen und mit diesen zusammenarbeiten würde. Stattdessen bedroht es seine Naxhbarn, betreibt eine wahnwitzige Aufrüstung und möchte aus einem Armenhais eine Großmacht machen - was schon der Sowjetunion nixht gelungen ist und unter Putin erneut krachend scueitern wird.","@USER Ja, es wäre so schön, wenn Sich Russland Unter Die zivilisierten Völker Europas einreihen und mit diesen zusammenarbeiten würde. Stattdessen bedroht es seine Nachbarn, betreibt Eine wahnwitzige Aufrüstung und möchte aus einem Armenhaus Eine Großmacht Machen - Was Schon DER Sowjetunion Nicht gelungen Ist und Unter Putin erneut krachend scheitern wird.",SUCCESSFUL,LABEL_0,LABEL_0
Dann erreicht man Neuschwabenland etwas leichter.,Dann erreiTcht man Neuschwabenlahd etwas lechter.,Dann erreicht Man Neuschwabenland etwas leichter.,SUCCESSFUL,LABEL_0,LABEL_0
"Bitte macht einmal eine Sendung, in der genau aufgezeigt wird, wie viele infizierte Personen es in Deutschland seit März gegeben hat und wie die Infektion bei den Meisten verlaufen ist. Eine Schwalbe macht noch keinen Sommer. Grippe verläuft auch nicht immer gleich gut oder schlimm. Nein, ich bin kein Coronaleugner, nur diese Angstschürrerei ist nervtötend.","Bitte maFcht einmal eine Sendug, in der genau aufgezeigt wird, wie viele infizierte Personen es in Deutschland seit März gegeben hat und wie die Infektion bei den Meisten verlaufen ist. Eine Schwalbe macht noch keinen Sommer. Grippe verläuft auch nicht immer gleich gut oder schlimm. Nein, ich bin kein Coronaleugner, nur diese Angstschürrerei ist nervtötend.","Bitte Macht einmal Eine Sendung, In DER Genau aufgezeigt wird, Wie viele infizierte Personen es In Deutschland Seit März gegeben Hat und Wie Die Infektion bei den Meisten verlaufen ist. Eine Schwalbe Macht noch keinen Sommer. Grippe verläuft auch nicht Immer gleich gut Oder schlimm. Nein, Ich Bin kein Coronaleugner, nur diese Angstschürrerei Ist nennt",SUCCESSFUL,LABEL_0,LABEL_0
"Ist Putin fair..nö, skrupellos und menschenverachtend.","Ist Pitin fair..nö, skrupellos und menschenverachtend.","Ist Putin fair..nö, skrupellos und menschenverachtend.",SUCCESSFUL,LABEL_1,LABEL_1
"@USER Auf was beziehen sie ihren Beitrag? Ich meine, ich habe Merkel nicht erwähnt, ich habe keine anderen Politiker oder deren Parteien in Deutschland erwähnt, ich Urteile hier nicht über Amerika...🤷‍♂️ Irgendwie ist ihr Beitrag komplett aus der Luft gerissen! Und ja, es gibt auch Leute, die radikal Merkels Meinung vertreten und eine andere nicht zulassen... was Mutti Merkel macht und sagt, ist richtig, obwohl es nicht richtig ist. Auch diese Leute gibt's, wenn sie das hören wollten...💁🏻‍♂️🤷‍♂️","@USER Auf was beziehen sie ihren Beitrag? Ich meine, ich habe Merkel nicht erwähnt, ich habe keine anderen Politiker oder deren Parteien in Deutschland erwähnt, ich Urteile hier nicht über Amerika...🤷‍♂️ Irgendwie ist ihr Beitrag komplett aus der Luft gerissen! Und ja, es gibt auch Lsute, die radikal Mermels Meinung vertreten und eine andere nicht zulassen... was Mutti Merkel macht und sagt, ist richtig, obwohl es nicht ricjtig ist. Auch diese Leute gibt's, webn sie das hören wollten...💁🏻‍♂️🤷‍♂️","@USER Auf Was beziehen sie Ihren Beitrag? Ich meine, Ich habe Merkel nicht erwähnt, Ich habe keine Anderen Politiker Oder deren Parteien In Deutschland erwähnt, Ich Urteile hier nicht Über Amerika...🤷‍♂️ Irgendwie Ist ihr Beitrag komplett aus DER Luft gerissen! Und Ja, es gibt auch Leute, Die radikal Merkels Meinung vertreten und Eine andere nicht zulassen... Was Mutti Merkel Macht und sagt, Ist richtig, obwohl es nicht Richtig ist. Auch diese Leute gibt's, Wen sie Das hören wollten...💁🏻‍♂️🤷‍♂️",SUCCESSFUL,LABEL_1,LABEL_1
@USER lesen Sie doch einfach den Ausgangspost von @MEDIUM - das zu tun ist Grundlage von Diskussionen hier auf FB - nicht einfach nur dagegen schießen,@UWER lesen Sie dich einfRach den Ausgangspost von @MEDIUM - das zu tun ist Grunflage von Diskussionen hier auf FB - nicht einfah nur dagegen schießen,"@USER...wünsche Lesen Sie dich einfacher, den Ausgangspost von @MEDIUM - Das zu tun Ist Grundlage von Diskussionen hier auf FB - nicht Einfach nur dagegen schießen",SUCCESSFUL,LABEL_0,LABEL_0
der muss das sagen sonst würde er gefeuert werden...,der muss das sagen sonst würde er gefsuert werden...,DER muss Das sagen sonst Wurde er gesteuert werden...,SUCCESSFUL,LABEL_0,LABEL_0
Was heisst dort lassen sollen? Der ist nur nach Deutschland gekommen weil es die Russen so erlaubt haben. Deutschland hatte da garnicht's zu entscheiden.,Was heisst dort lassen sollen? Der ist nur naxh Deutschland gekommen wil es die Russen so erlaubt haben. Deutschland hatte da garnicht's zu entwcheiden.,Was heisst Dort lassen sollen? DER Ist nur Nach Deutschland gekommen will es Die Russen so erlaubt haben. Deutschland hatte Da garnicht's zu entscheiden.,SUCCESSFUL,LABEL_0,LABEL_0
Wenn ein ausgefallener Abiball das größte Drama ist......,Webn ein ausgefqllener Abiball das größte Drama ist......,Wen ein ausgefallener Abiball Das größte Drama ist......,SUCCESSFUL,LABEL_0,LABEL_0
"Wann laden Sie endlich mal Bürger ein, die sich nicht das grüne Wahlkampf-Paket leisten können?","Wann laden Sie endlich mal Bürger ein, die sich nicht das grüne Wahlkampf-Paket lwisten können?","Wann laden Sie endlich Mal Bürger ein, Die Sich nicht Das grüne Wahlkampf-Paket Listen können?",SUCCESSFUL,LABEL_0,LABEL_0
Die Wahrheit war schon immer eine Zumutung.,Die Wahrbeit war schon imker eine Zumutung.,Die Wahrheit war Schon Kaminer Eine Zumutung.,FAILED,LABEL_0,LABEL_1
Einer von Biden wird gewinnen...,Einer von BidOen wiDrd geinnen...,Einer von Boden Wird gewinnen...,SUCCESSFUL,LABEL_0,LABEL_0
Ich hoffe ihre Gäste werden Recht behalten und Jo Biden wird Präsident. Noch mal 4 Jahre Trump und der bringt die ganze Welt durcheinander😥,Ich hoffe ihre GäsEte werden Recht behalten und Jo Biden wird Präsident. Noch mal 4 Jahre Trump und der braingt die ganze Welt durcheinander😥,Ich hoffe ihre Gäste werden Recht behalten und Jo Biden Wird Präsident. Noch Mal 350 Jahre Trump und DER bringt Die ganze Welt durcheinander😥,SUCCESSFUL,LABEL_0,LABEL_0
"Kann man nicht erst schauen, ob man gegen Corona Immun ist, bevor man sich impfen lässt? So wie bei Masern, Windpocken, Hepatitis Außerdem würde das dich Impfstoffe einsparen.........","Kann man nixht erst schauen, ob man gegen Corlna Immun ist, bevlr man sich ixmpfen lässt? So wie bei MasRern, Wincpocken, Heptitis Außerxem wüfde das diych Impfstoffe eiHnsparen.........","Kann Man Nicht erst schauen, Ob Man gegen Corona Immun ist, verbale Man Sich Impfen lässt? So Wie bei Masern, Windpocken, Hepatitis außer fwurde Das dich Impfstoffe einsparen.........",SUCCESSFUL,LABEL_0,LABEL_0
"@USER Einverstanden. Dass die Tests ausreichen, muss plausibel dargestellt sein. Da war ja nur Trump dagegen, was die Pharmafirmen blockierten: Käme Impfen in Verruf, würde sich keiner impfen lassen. Auch und gerade die Hersteller wollen Sicherheit! Politics, Science and the Remarkable Race for a Coronavirus Vaccine https://nyti.ms/3pTBVfE","@USER Einverstanden. Dass die Tests ausreichen, muss plausibel dargestellt srin. Da war ja nur Trump dagegen, was die Pharmafirmen blockierten: Käme Impfen in Verruf, würde sich keiner impfen lassen. Auch und gearde die Hersteller wollen Sichergeit! Pklitics, Science and the Remarkable Race for a Coronavirus Vaccine https://nyti.ms/3pTBVfE","@USER Einverstanden. Dass Die Tests ausreichen, muss plausibel dargestellt sanieren Da war ja nur Trump dagegen, Was Die Pharmafirmen blockierten: Käme Impfen In Verruf, Wurde Sich keiner impfen lassen. Auch und Gerade Die Hersteller wollen Sicherheit! Politics, Science and the Remarkable Race for a Coronavirus Vaccine https://nyti.ms/3pTBVfE",SUCCESSFUL,LABEL_0,LABEL_0
"@USER die amerikanische Freiheit absolut nichts mit Politik zu tun. Sie betrifft die Weite dieses Landes, die Dimensionen. Den Menschen, die dort wohnen interessiert zum Beispiel nicht im geringsten was irgend ein Europäer über die USA denkt. NY ist auch USA, klar, aber nicht ""die"" USA.","@USER die amerikanische Freiheit absolut nichts mit Politik zu tun. Sie bUetrifft die Weite doeses Lanwes, die Dimensionen. Den Menschen, die dort wohnen interessiert zum Beispiel nicht im geringsten was irgend ein Europäer übdr die USA drnkt. NY ist aych USA, klar, aber nicht ""die"" USA.","@USER Die amerikanische Freiheit absolut NICHTS mit Politik zu tun. Sie befürwortet Die Weite des lassen, Die Dimensionen. Den Menschen, Die Dort wohnen interessiert zum Beispiel nicht Im geringsten Was irgend ein Europäer überreden Die USA denkt. NY Ist Ach USA, klar, aber nicht ""die"" USA.",SUCCESSFUL,LABEL_0,LABEL_0
"Bei Herrn Weinberg ist schon ""Sozialist"", wer nur für eine Krankenversicherung für alle Bürger ist.","Bei Herzrn Weinberg ist schon ""Sozialist"", wer nur für eine Krankenversicherung für alle Büger ist.","Bei Herzen, Weinberg Ist Schon ""Sozialist"", Wer nur Für Eine Krankenversicherung Für alle Bürger ist.",SUCCESSFUL,LABEL_0,LABEL_0
"Warum müssen „wir“ auf den Anschlag reagieren - sind uns noch nicht einmal alle Fakten bekannt! Reagieren wir bei China, USA, Saudi Arabien, .....? Also warum bei Nawalny? Oder geht es in der Tat nur um NordStream 2? Dann sitzen die Hintermänner wohl nicht im Kreml","Warum müssen „wir“ auf den Anschlag reagieren - sind uns noch nicht einmal aple Fakten bekannt! Reagieren wir bei China, USA, Saudi Arabien, .....? Also warum bei Nawalny? Oder geht es in der Tat nur um NordStream 2? Dann sitzen die Hintermänner wohl nicht im Kreml","Warum müssen „wir“ auf den Anschlag reagieren - Sind uns noch nicht einmal Pläne Fakten bekannt! Reagieren wir bei China, USA, Saudi Arabien, .....? Also warum bei Nawalny? Oder Geht es In DER Tat nur Um NordStream 2? Dann sitzen Die Hintermänner Wohl nicht Im Kreml",SUCCESSFUL,LABEL_0,LABEL_0
Er ist der aller schlimmste Präsident das Amerika je hatte ....,Er ist der aller schlummste Peäsident das Amrika je htate ....,Er Ist DER aller Schlimmste Parteispenden Das Amerika Je Hätte ....,FAILED,LABEL_0,LABEL_1
"@USER , lächerlich!","@USRR , lächerlich!","@USER , lächerlich!",SUCCESSFUL,LABEL_0,LABEL_0
"@USER die Frage ist wohl eher, wie ""naiv"" und ""doof"" Leute wie Sie sein müssen. Und das hat nichts mit ""auf der Seite von Putin stehen"" zu tun, sondern mit der ganz einfachen Frage ""Cui Bono"" ?","@USER die Ftage ist wohl eher, wie ""naiv"" und ""doof"" Leute wie Sie sein müssen. Und das hat nichts mit ""auf der Seite von Putin stehen"" zu tun, sondern mit der ganz einfachen Frage ""Cui Bono"" ?","@USER Die gefragt, Ist Wohl eher, Wie ""naiv"" und ""doof"" Leute Wie Sie Sein müssen. Und Das Hat NICHTS mit ""auf DER Seite von Putin stehen"" zu tun, sondern mit DER ganz einfachen Frage ""Cui Bono"" ?",SUCCESSFUL,LABEL_1,LABEL_1
Ich wohne auf dem Land. Ich brauche mein Auto. Was passiert mit dem Elektroschrott?,Ich wohne auf dem LaWnd. Ich brauche mein Aufo. Was passiert mit dem Elektrosxhrott?,Ich wohne auf dem Wald. Ich brauche mein Auf Was passiert mit dem Elektroschrott?,SUCCESSFUL,LABEL_0,LABEL_0
"Zitat: „Das ist ein kleines Stück weit eine Rückkehr zur Normalität“ Zitat Ende Häh??? Ein Stück was? Butter? Wie weit? 5 Meter? 10 cm? Was für ein geschwurbelter Mist in nur einem Satz. Eine Rückkehr zur Normalität? Abwarten! Wenn sich die Zuschauer korrekt verhalten, dann vielleicht. Man hat allerdings beim Spiel der Bayern gesehen, dass es sogar bei den Vereinsfunktionären im Stadion hierbei erhebliche Verhaltensdefizite gibt. Wie soll das werden, wenn sturzbesoffene Ultras das Thema sind. Insbesondere auf dem Weg zum Stadion und bei der Heimreise.","Zitat: „Das ist ein kleines Stück weit eine Rückkehr zur Normalität“ Zitat Ende Häh??? Ein Stück was? Butter? Wie weit? 5 Meter? 10 cm? Was für ein geschuwrbelter Mist in nur einem Satz. Enie Rückkehr zur Normalität? Abwarten! Wenn sich die Zuschauer korrekt vedhalten, dann vielleicht. Man hat allerdimgs beim Spiel der Bayern gfsehen, dass es sogar bei den Verejnsfunktionären im Starion hierbei erhebliche Verhaltensdefizite gibt. Wie sol das weredn, wenn sturzbesoffene Ultras das Thema sind. Insbesondere auf dem Weg zum Stadion und bei der Heimreise.","Zitat: „Das Ist ein kleines Stück weit Eine Rückkehr Zur Normalität“ Zitat Ende Häh??? Ein Stück was? Butter? Wie weit? 5 Meter? 1% cm? Was Für ein geschwurbelter Mist In nur einem Satz. nichts...wenn Rückkehr Zur Normalität? Abwarten! Wenn Sich Die Zuschauer korrekt Verhalten, dann vielleicht. Man Hat Allerdings Beim Spiel DER Bayern gesehen, dass es sogar bei den Vereinsfunktionären Im Riots hierbei erhebliche Verhaltensdefizite gibt. Wie Soll Das werden, wenn sturzbesoffene Ultras Das Thema sind. Insbesondere auf dem Weg zum Stadion und bei DER Heimreise.",SUCCESSFUL,LABEL_1,LABEL_1
Tzä.. die freie Welt...,Tzä.. die frele Welt...,Tzä.. Die Rafael Welt...,SUCCESSFUL,LABEL_0,LABEL_0
"80,2 zu 78,6. Ergibt auf/abgerundet ein Jahr Unterschied, so gesehen hat er Recht.","80,2 zu 78,6. Ergivt auf/abgerundet ein Jahr Unterscohied, so gesehwn hat er ReGcht.","80,2 zu 78,6. verringert auf/abgerundet ein Jahr Unterschied, so gesehen Hat er gerecht",SUCCESSFUL,LABEL_0,LABEL_0
@USER Hat doch die USA gefordert vor einigen Wochen. Da gab es die Nawalny-Problematik noch nicht. Gesichtswahrend kann dies nun als Grund herangezogen werden.,@USER Hat doch die USA gefordert vor einigen Wochen. Da gab es die Nawalny-Problematik noch nixht. Gesichtswahrend kann dipes nun als Gruhd herangezogen wedden.,@USER Hat Doch Die USA gefordert vor einigen Wochen. Da gab es Die Nawalny-Problematik noch Nicht Gesichtswahrend kann dies nun Als gründlich herangezogen weden,SUCCESSFUL,LABEL_0,LABEL_0
Warum wird nicht mal pro und contra eingeladen? Immer nur die selbe Leier. Kein Bock drauf. Alle sind der selben Meinung und das soll eine Diskussion werden? Lächerlich.,Waurm wird nicht mal pro und contra eingeladen? Immer nur die selbe Leier. Kein Bock drauf. Alle sind der selben Meinung und das soll eine Dismussion werden? Lächerlich.,Warum Wird nicht Mal pro und contra eingeladen? Immer nur Die selbe Leier. Kein Bock drauf. Alle Sind DER selben Meinung und Das Soll Eine Diskussion werden? Lächerlich.,SUCCESSFUL,LABEL_0,LABEL_0
"Frau Kerestan hat in jedem Fall gegenüber dem „Auslandsrepublikaner“ eine gute Figur gemacht und gezeigt, dass man offensichtlich bei den Demokraten nicht auf „whataboutism“ zurückgreifen muss, um eine Botschaft zu haben und diese auch zu erklären.","Frau Kerestan hat in jedem Fall gegenüber dem „Auslandsrepublikaner“ eine gute Figur gemacht und gezeivt, daxs man offensichtlich bei den Demokraten nicht auf „whataboutism“ zurückgreifen muss, um eine Botschaft zu haben und diese auch zu erklären.","Frau Kerestan Hat In jedem Fall gegenüber dem „Auslandsrepublikaner“ Eine gute Figur gemacht und gezeigt, Dass Man offensichtlich bei den Demokraten nicht auf „whataboutism“ zurückgreifen muss, Um Eine Botschaft zu haben und diese auch zu erklären.",SUCCESSFUL,LABEL_0,LABEL_0
"Wir bringen die Natur aus dem Gleichgewicht,in dem wir uns für Elektroautos stark machen,nur das wir für den Rohstoff für derenAutobatterien,Grundwasser abpumpen.Was ist an diesen Autos umweltfreundlich?Wir vernichten Natur,welche CO2 speichert und in Sauerstoff umwandelt.Alle Projekte die Natur zerstören müssen noch mal neu überdacht werden.Die A49 ist das beste Beispiel,für rücksichtsloses handeln.Angeblich kann man CO2 in den Boden schießen,wäre aber zu teuer.","Wir bringen die Natur aus dem Gleichgewicht,in dem wir uns für Elektroautos stark machen,nur das wir für den Rohstoff für derenAutobatterien,Grundwasser abpumpen.Was ist an diesen Autos umweltfreundlich?Wir vernichten Natur,welche CO2 speichert und in Smauerstoff umwandelt.Alle Projekte die Natur zrrstören müssen noch mal neu überdacht werden.Die A49 ist das beste Beispiel,für rücksichtsooses handeln.Angeblich kann man CO2 in den Boden scheißen,wäre aber zu teuer.","Wir bringen Die Natur aus dem Gleichgewicht,in dem wir uns Für Elektroautos stark machen,nur Das wir Für den Rohstoff Für derenAutobatterien,Grundwasser abpumpen.Was Ist An diesen Autos umweltfreundlich?Wir vernichten Natur,welche CO2 speichert und In Sauerstoff umwandelt.Alle Projekte Die Natur zerstören müssen noch Mal neu überdacht werden.Die A49 Ist Das beste Beispiel,für rücksichtsloses handeln.Angeblich kann Man CO2 In den Boden schießen,wäre aber zu teuer.",SUCCESSFUL,LABEL_0,LABEL_0
"@MEDIUM, „*innen“ ist links-ideologischer Gender-Sprech und hat im öffentlich-rechtlichen Rundfunk nichts verloren!","@MEDIUM, „*innen“ ist links-ideilogischer Gender-Sprech und hat im öffentlich-rechtlichen Rundfunk nichts verloren!","@MEDIUM, „*innen“ Ist links-ideologischer Gender-Sprech und Hat Im öffentlich-rechtlichen Rundfunk NICHTS verloren!",SUCCESSFUL,LABEL_1,LABEL_1
Es würgt mich... habe umgeschaltet..,Es würgt mich... habe ugmeschaltet..,Es würgt mich... habe umgeschaltet..,SUCCESSFUL,LABEL_0,LABEL_0
"Wenn der soziale Frieden gewährleistet ist, wird es auch erfolgreichen Klimaschutz geben. Ich sehe eine neue Elite heranwachsen die im ""Kampf gegen Klimawandel"" ein lukratives Geschäftsmodell sieht und dafür ein Heer von Arbeitslosen in Kauf nimmt.","Wenn der soziale Frieden gewährleistet ist, wird es auch erfolgreichen Klimaschutz geben. Ich sehe eine neue Elite heranwachsen die im ""Kampf gegen Klimawandel"" ein lukratives Geschäftsmodell sieht und dafür ein Heer von Arbeitslosen in Kakf nimmt.","Wenn DER soziale Frieden gewährleistet ist, Wird es auch erfolgreichen Klimaschutz geben. Ich sehe Eine neue Elite heranwachsen Die Im ""Kampf gegen Klimawandel"" ein lukratives Geschäftsmodell sieht und dafür ein Heer von Arbeitslosen In Kauf nimmt",SUCCESSFUL,LABEL_0,LABEL_0
... und ohne Menschen.,... und oyne Menschven.,... und One Menschen,SUCCESSFUL,LABEL_0,LABEL_0
"Normalität werden wir so schnell nicht erhalten. Selbst wenn es einen Impfstoff geben sollte, der ""erstmal"" wirkt, ist noch nicht geklärt, wie lange die Impfung immun machen wird. Solche Ergebnisse bekommt man nicht in 6 Wochen. Da braucht man Langzeit-Studien, keine Schnellschüsse.","Normalität weirden wir so schnell nicht erhalten. Selbst wenn es einen Impfsoff geben sollte, der ""erstmal"" wirkt, ist noch nicht geklärt, wie lange die Impfung immin machen wird. Solche Ergebnisse bekommt man nicht in 6 Wochen. Da brauscht man Langzeit-Studien, keine Schnellschüsse.","Normalität werden wir so Schnell nicht erhalten. Selbst wenn es einen Impfstoff geben sollte, DER ""erstmal"" wirkt, Ist noch nicht geklärt, Wie lange Die Impfung Immun Machen wird. Solche Ergebnisse bekommt Man nicht In 6 Wochen. Da braucht Man Langzeit-Studien, keine Schnellschüsse.",SUCCESSFUL,LABEL_0,LABEL_0
"Alles kann Trump ja nicht falsch gemacht haben und immerhin hatte er die Wahl gewonnen. Zumindest hat er gehalten was er versprochen hat was man von unserer Regierung nicht sagen kann. Zumindest versetzt er sein Land nicht in Angst und Schrecken wie es bei uns getan wird. Demokratisch wäre es wenigstens an Trump noch einen guten Fetzen zu lassen aber so ist es in der Politik wohl, einer gönnt dem anderen nichs.","Alles kann Trump ja nicht falsch gemacht haben und immerhin hatte er die Wahl gewonnen. Zumindest hat er gehalten was er versprochen hat was man von unserer Regierung nicht sagen kann. Zumindest versetzt er sein Land nicht in Angst und Schrecken wie es bei uns getan wird. Demokratisch wäre es wenigstens an Trump noch einen guten Fetzen zu lassen aber so ist es in der Politik wohl, einer gönnt dem anxeren nichs.","Alles kann Trump ja nicht falsch gemacht haben und immerhin hatte er Die Wahl gewonnen. Zumindest Hat er gehalten Was er versprochen Hat Was Man von unserer Regierung nicht sagen kann. Zumindest versetzt er Sein Land nicht In Angst und Schrecken Wie es bei uns getan wird. Demokratisch wäre es wenigstens An Trump noch einen guten Fetzen zu lassen aber so Ist es In DER Politik wohl, einer gönnt dem Einer nichs.",SUCCESSFUL,LABEL_0,LABEL_0
".. und wenn jetzt noch einer erzählt, er läuft zu seinen fremdfinanzierten Urlaubszielen, um bedrohte Tiere zu zeigen, setzt der absoluten Scheinheiligkeit eine Krone auf. 😡👎",".. und wehn jdtzt nodh einer erzhält, er läuft zu sejnen fremdfinanzierten Urlaubszielen, um bedrphte Tiere zu zeigen, setzt der absoluten Scheinheiligkeit eihe Krone auf. 😡👎",".. und Wahlen Jetzt Hand einer erzählt, er läuft zu jns fremdfinanzierten Urlaubszielen, Um bedrohte Tiere zu zeigen, setzt DER absoluten Scheinheiligkeit Ihnen Krone auf. 😡👎",SUCCESSFUL,LABEL_1,LABEL_1
"@USER der Anfang war gut, aber mit Arroganz, da strotzt es bei ihnen auch mächtig....hartzIV, Sofa, faul..... BILDung","@USER der Anfang war gut, aber mit Arrovanz, da strotzt es bei ihnen ajch mäcjtig....hartzIV, Sofa, faul..... BILDung","@USER DER Anfang war Gut, aber mit Arroganz, Da strotzt es bei ihnen Ach mächtig....hartzIV, Sofa, faul..... BILDung",SUCCESSFUL,LABEL_1,LABEL_1
