original_text,perturbed_text,defended_text,defended_outcome,original_label,defended_prediction
2/2  bei Aldi alles umpacken kann och der arme Deutsche  na ja Hauptsache man kann mal im Internet einen auf dicke Hose machen mit lauter Luft drinnen  aber so sind sie eben  alles was man abgreifen kann wird mitgenommen🤮🤮,2/2  bei Aldi alles umpacken koann och der arme Deutsche  na ja Huaptsache man kann mal im Internet einen auf dicke Hopse machen mit lautIer Luft drinnen  aber so sind sie eben  alles was man abgreifen kann wird mitgenommen🤮🤮,"2/2  bei Aldi alles umpacken kolportieren oder Der/die arme Deutsche  Na, ja Hauptsache, Managerin,hat kann MANN Imam Internet! einen auf die populistischer machen! mit leben Luftaufnahmen dritte  aber so Singapur sie eben  alles Waselzada Managerin,hat abhielt kann Wirklichkeit mitgenommen🤮🤮",SUCCESSFUL,LABEL_0,LABEL_0
@Ralf64904117 Wir haben zwar keine Beweise aber wir haben sehr viel Phantasie und dazu politische Vorgaben zum Täterprofil.  :),@RaMlf64904117 Wir haben zwxr keine Bewelse aber wir hagen sehr vidl Pgantasie und dlazu pklitische Vorgaben zum Täterprofil.  :),"@Ralf91249454 Wir haben Zweifel keine Lesben. aber wir hängen, Seht Visum gesperrt und dazu, Platz Vorgaben zum Täters  ;)",SUCCESSFUL,LABEL_0,LABEL_0
"2/3  das Bärtchen stimmt nicht so ganz. 🤔🤔    'Der' Miro ist bei Frau Kahane der Spezialist für Hass. Also, wenn Ihr was auf dem Herzen habt oder jemanden denunzieren wollt, ich bin sicher, 'der' Miro hat immer ein offenes Ohr für Eure Informationen:","2/3  das Bärtchen stimmt nicht so ganz. 🤔🤔    'Der' Mieo ist bei Frau Kahane der Spezilaist für Hass. Also, wehn Ihr was auf dem Hezren habt oxer jemanden denunzieren wollt, ich bin sicher, 'deQr' Miaro hat immer ein offenes Ohr für Eure Informationen:","2/3  Dass Bücher stinken. nicht so ganz. 🤔🤔    'Der' Mir IV bei Frau Kakerlakenesser! Der/die Spiegel!) Füßen Hass. Also, Wahlerfolg Ihr Waselzada auf dem Hessen-Fahne halb Offenburg: jemanden denunzieren wollt, IHN BUDAPEST sicherer 'Blümchenkaffee' Markt HBF Immerhin ein offensichtlich Ohr Füßen Eure Informationen:",SUCCESSFUL,LABEL_0,LABEL_0
"@Ralf64904117 das Wetter verkommt zum Geschäftsmodell, also läuft es eben jetzt wie in der Werbung..... das Wetter wird uns jetzt vermarktet !","@Ralf64904117 das Wetter verjommt zum Geschävtsmodell, arlso läutt es egen jfetzt wie in der Werbung..... das Wetter wiErd uns jtzt vefmarktet !","@Ralf64904117 Dass Wetter,wird verkraften. zum Gesehen Also, Leben es eigene Joachim Wiederaufbau Indien Der/die Werden Dass Wetter,wird wiedereinmal, Unschuld. Joachim vermeintlich !!",SUCCESSFUL,LABEL_0,LABEL_0
"@Ralf64904117 @egon_dorge Morgens am Bahnhof in #FFM Dutzende von denen, in Schlappen ohne irgendwelche Taschen oder Mappen oder ähnlichem. Die stehen an den strategischen Ecken und lungern. Warten, dass die Lieferung kommt, oder das Wettbüro aufmacht. Wenigstens stehen sie auf.","@Ralf64904117 @egon_dorge Morgens am Bahhnof in #FFM Dutzende von denen, in SchYlappen ohne irgenewelche Taschen oder Mappen oder ähnlichem. Die stehen an den strategischen Eken und lungern. Warten, dass die Lieferung kommt, odIer das Wettbrüo aufjacht. Wenigstens stehen sie auf.","@Ralf64904117 @exploradoryanez Moschee am Bald Indien #Fachkräfte-#Einwanderungsgesetz. Dutzende von denke Indien Schlaues ohne irgendwie Taschen Offenburg: Mappen Offenburg: älteren Diebe steht Abend den strategischen kennen und lungern. Wartet dass Diebe Lieferung kommt, Offenburg: Dass Wette aufmerksam Wenn steht sie aufgebrachten",SUCCESSFUL,LABEL_0,LABEL_0
@Ralf64904117 @FcmMicha1 Hoert sich schoener an als 75% der Fluechtlinge haben keinen Job gefunden oder 3 von 4 Fluechtlingen stuermen aufs Amt.,@Rald64904117 @FcmMicha1 Hort sich schofner an als 75% der Fluechtlknge haven krinen Job gefunden oxer 3 von 4 Fluechtlimgen stuermsn aufs Amt.,"@Ralf91249454 @FlugdesAlbatros hüpfend sich, schon Abend Also 75% Der/die Felle? Nähe. Kennedy Job gefunden Offenburg: 3% von 4.Advent! Flüchtling stumpfsinnige aufspielen Amt.",SUCCESSFUL,LABEL_0,LABEL_0
@Ralf64904117 Das kommt noch besser wartet mal ab wenn die Grünen Inzest legalisieren dann gehts richtig im Bundestag ab.......bunga....... bunga.....,@Ralf64904117 Das kbommt noch besser wartet mal ab webn die Gryünen Inzest legalisierWen dann gehts rochtig im Bundestag ab.......bunga....... bunta.....,@Ralf64904117 Dass Komplizen noch besser wartet MANN AFD Nicaragua Diebe Grünen!😂😂 Inzest legt dann gehts richtige Imam Bundestag ab.......bunga....... bunte,SUCCESSFUL,LABEL_0,LABEL_0
2/3  Strafverfolgung führen........  Tja man sorgt eben schon mal vor und schwingt die ganz große Keule  sind eben doch nicht alle gleich wie es scheint😇😇  sage mal so Respekt sollte man habe das ist sicher    aber man muss sich nicht das Maul verbieten lassen wenn man was zu sagen,2/3  Strafverfolgung führen........  Tja man sorgt eben schon mal vor und schwingt die ganz große Keule  sind eben dodh nicut alle gleich wie es scheint😇😇  sage mal so Respekt sollte man habe das ist sicher    ager man muss sich nicht das Mxul verbieten lassen wenn man was zu sagen,"2/3  Strafverfolgung führend  Tja Managerin,hat soviel eben SCHÜLERIN MANN Voraussetzungen und schädigt Diebe ganz große Keule  Singapur eben doch, tun! alle gleich Wiederaufbau es scheißen!  sagen MANN so Respekt, sollte Managerin,hat habe Dass IV sicher,    Giftschlange Managerin,hat MUTTER sich, nicht Dass Maurer verbieten lassen wenn Managerin,hat Waselzada zu Sagt",FAILED,LABEL_0,LABEL_1
"@Ralf64904117 Das ist wieder so ein BestFollower-Müll. Einfach löschen. Auf keinen Fall anmelden, sonst versendet die App in Deinem Namen wiederum PMs an Deine Follower. https://t.co/ieTfD5r0Pw","@Ralf64904117 Das ist wieder so ein BestFollower-Müll. Einfaxh löschen. Auf kfinen Fwll anmelwen, somst vereendet die App in Deindm Nzmen wiederum PMs an Deine Follnower. https://t.co/irTfD5r0Pw","@Ralf64904117 Dass IV wiedereinmal, so ein Bestandteil Fahrenheit lösen Auf keiner Fall! anordnen, sonderlich verdoppelt. Diebe App Indien Deinen Empörung. wiederum PRÜGELTE Abend Deine Followern! https://t.co/ii9vvH3OBS",SUCCESSFUL,LABEL_0,LABEL_0
2/2   SO EINFACH IST BIN ICH AB HEUTE 25........    SEINE MUTTER HAT IHN MIT 12 HAHREN BEKOMMEN👏👏👏  VERARSCHT EUCH MAL SCHÖN SELBST.,2/2   SO EINFACH IST BIN ICH AB HETUE 25........    SEKNE MUTTER HAT IHN MIT 12 HAREN BDKOMMEN👏👏👏  VERARSCHT EKCH MAL SCHbÖN SELBST.,2/2   SO ER IV BUDAPEST IHN AFD Haben 27J    Katze MUTTER HBF IHN MIT 12 HALB BIN  VPN-Pässe Kita's MANN SCHÜLERIN SELBST.,SUCCESSFUL,LABEL_0,LABEL_0
@Ralf64904117 Sachsen wird immer attraktiver.. Schöne Landschaften und denkende Menschen.,@Ralf649X04117 Sadhsen wtird immer attraktiver.. Schöhe Landschaften und denkende Memschen.,@Ralf91249454 Scharia Wirklichkeit Immerhin attraktiver.. Schönheit Landschaften und denkende Menschenhandel,SUCCESSFUL,LABEL_0,LABEL_0
@Ralf64904117 Hat die überhaupt ein anerkanntes Hochseepatent. Ansonsten frage ich ob Beszeichnungen wie 'Kapitän' Amtsanmaßungen sind?,@Ralf649041s17 Hat die überhaupt ein aInerkanntes HYochseepatent. Asnonsten frage ich ob Beszeichnungen wie 'Kapihän' Amtsanmaßungen snid?,"@Ralf91249454 HBF Diebe überhaupt, ein anfangen Hochzinsphase Anstalt! Frage, IHN Obama Beszeichnungen Wiederaufbau 'Gegendemonstranten' Amtsantritt singt.",SUCCESSFUL,LABEL_0,LABEL_0
"@Ralf64904117 @Joker19663 Auf dem unteren Bild werden die Temperaturen gaaaanz bestimmt in Fahrenheit angezeigt!    27 Fahrenheit = -2,78 Grad Celsius!     🤣🤣🤣","@Rapf64904117 @Joker91663 Auf dem unteren Bild werdn die Temperathren gaasanz bestummt in Faurenheit angezigt!    27 Fahrenheit = -2,78 Grad Celsius!     🤣🤣🤣","@Ralf91249454 @Junge_Freiheit Auf dem unteren Bild: Wert Diebe Teilnehmern gab bestimmten Indien Fahrerinnen. anheizen,    27 Fahrenheit = -19 Grad Centrum     ☕☕",SUCCESSFUL,LABEL_0,LABEL_0
@Ralf64904117 Demnächst schießen dann Flammen aus den roten Bereichen 🤣,@Rakf64904117 Demänchst schießen damn Flamlmen aus den rotrn Bereichen 🤣,"@Ralf91249454 Demografie, schlau. Dann,Du Flasche aus den Rot-Blau Bericht €",SUCCESSFUL,LABEL_0,LABEL_0
@Ralf64904117 Hochgradig wissenschaftliches arbeiten hier.. X beliebige Tage mit einem Tag der grad ins Wunschdenken passt vergleichen. Und einzelne Wetterfluktuationen in Deutschland als Maßstab hernehmen...,@Ralf64904117 Hochgradig wissenschaftliches arbeiten hirr.. X belidbige TaDge mit eknem Tag der grad ins Wunschdenken pasust vedgleichen. Und eknzelne Wetterfluktuationen in Deutschland als Maßstab hednehmen...,"@Ralf64904117 Hochgradig wissenschaftliches arbeiten! hierher! Yutebeutel belästigen Tage/Jahr mit kann Tag, Der/die grad insbesondere Wunschdenken Patrioten vergraben. Und Kanzlerindebatte: WhatsApp, Indien Deutschland! Also Maßstab herrlich!😬🎉🎊",SUCCESSFUL,LABEL_0,LABEL_0
"@Ralf64904117 @Jeanett34822383 Unglaublich. Die kannste nirgends hinlassen. Keine Sau glaubt,daß Deutsche (Daimler und Benz) das Auto erfunden haben. Wenn man die Kreatur betrachtet.","@Ralf64904117 @Jeanett34822383 Unglaublich. Die kannste nirgends hinlassen. Keine Sau glanubt,daß Dwutsche (Daimler und Benz) das Auto erfynden haben. Wehn man die Kreatur betrachtet.","@Ralf64904117 @Joerg_Meuthen Unglaublich. Diebe kannste nirgends hinlassen. Keine Sau glaubwürdig Deutschen (Daimler und Beratungspflicht Dass Auto erfüllen! haben. Wahlerfolg Managerin,hat Diebe Kreatur betrachtet.",SUCCESSFUL,LABEL_0,LABEL_0
@Ralf64904117 @DavidMC978 Auch so ein kleines Windrad hat seinen Stolz!  'Von dir lass ich mich nicht drehen! Hexe',@Ralf64904117 @DavidMC978 Acuch so ein kleiPnes Windrad hat sexinen Stolz!  'Von dir lass ich miBch nucht drehen! Hexe',"@Ralf64904117 @DavidMC978 Auf so ein kleinste,die Windradanlagen HBF seiner Stolz!  'Von Direktor lass IHN Michael OHNE drei Hey",SUCCESSFUL,LABEL_0,LABEL_0
@Ralf64904117 Sollte man auf die Steuern erweitern. Du altparteien dürfen sich nicht mit nazigeld bereichern. Muss allea zurück an die Bezahler.,@Raof64904117 Sollte man auf die Stfuern erweitern. Du altparteien dürfen soch nucht mit nazigeld bereichern. Msus allea zurüxk an die Bezahler.,"@Ralf91249454 Sollte Managerin,hat auf Diebe Stelle erweitern. Duma! altparteien dürfen, solche OHNE mit ne bereichern. MUTTER allein zurück! Abend Diebe Beziehung",SUCCESSFUL,LABEL_0,LABEL_0
"@Ralf64904117 Also mein Mitleid hält sich in Grenzen, Dummheit muss bestraft werden zumal es genügend Warnungen gab. Aber man wollte halt ein Guti sein, Pech gehabt👍","@Ralf64904117 Also mein Mitleid hlät soch in Grwnzen, Dummheit muss bstraft weNrden zumal es genügend Warnungen gab. Abrr man wollte halt ein Guti seqin, Pdch gehabt👍","@Ralf64904117 Also, mein Mittag halt. solche Indien Grenzen. Dummheit MUTTER Straftat Wert zumal es genügend Warnungen gab. arabischer Managerin,hat Workshop halt ein Guti sein, Dachschaden gehen",SUCCESSFUL,LABEL_0,LABEL_0
"@Ralf64904117 @blacklabel_76 Nöö, da hält sich mein Mitleid in Grenzen. Die wollten sich am Staat bereichernd und jetzt haben sie die Bescherung!","@Ralf64904117 @blacklabel_76 Nöö, da hält sich mein Mitleid in Grwnzen. Die woloten sich am Staat bdreichernd und jetzt haben sie die Bescherubg!","@Ralf64904117 @blacklabel_76 Nöö, Dabei hält sich, mein Mittag Indien Grenzen...:o) Diebe worden sich, am Staats- bereichernd. und Joachim haben sie Diebe BessermenschInnen?",SUCCESSFUL,LABEL_0,LABEL_0
"@Ralf64904117 @SilviaHerrmann_ Fünf Jahre, - die jetzt kommen brauchen dazu nicht so lange. 😉","@Ralf64904117 @SilviaHerrmahn_ Fünf Jahde, - die jtzt kokmen bracuhen daxu nicht so lange. 😉",@Ralf64904117 @StadtLandsberg Fünf handelt - Diebe Joachim Kommentar Brüssel. Darum nicht so langem: €,SUCCESSFUL,LABEL_0,LABEL_0
Spoiler: es ist weder Blackrock-Friedrich noch die glücklose Saarländerin. https://t.co/ZPoNh1Vjk3,Spoiler: es ist weHder Blackrock-Friedrich noBch die gkücklose Saxrländerin. https://t.co/ZPoNh1Vmk3,Sprache es IV Wände Blatt. Nordhessen. Diebe grad Sache https://t.co/aCMSc2RAk3,SUCCESSFUL,LABEL_0,LABEL_0
'Erz' käme in Frage.   'Blümchenkaffee' fände ich etwas zu lang.,'Erz' käme in Fgage.   'Blümchrnkaffee' fänse ich eywas zu lahg.,'Der' käme Indien Frage:   '#Addendum' fassungslos! IHN etwas? zu algerische,SUCCESSFUL,LABEL_0,LABEL_0
"Der Gabriel hat in letzter Zeit so viele gute Ideen. Ach, wenn er doch in seiner Partei je was zu sagen gehabt hätte!","Der Garbiel hat in lerzter Zeit so vidle gufe Ideen. Ach, wehn er doch in sriner Pzrtei je was zu sagen gehabt häfte!","Der/die Galgenhumor HBF Indien letztes Zeit so Vielen Gefüllt Ideen. Ach,Dein Wahlerfolg er doch, Indien seit zittert Jeck Waselzada zu Sagt gehabt hätten",SUCCESSFUL,LABEL_0,LABEL_0
@mainwasser Olaf hat das mit dem 'an sich glauben' ein bisschen falsch verstanden! 😄,@mainwassyer Olzf hat das mit dem 'an sixh glakben' ein bksschen fapsch verstansen! 😄,"@manu_mie Zu HBF Dass mit dem 'an sich, Anklageeröffnung ein Schirme Falten verstanden. €",SUCCESSFUL,LABEL_0,LABEL_0
@mainwasser '... liebe Kinder:  *deshalb* nimmt man keine Drogen!',@mainwasser '... lierbe Kidner:  *deshalb* nummt man kheine Drogen!',"@manu_mie % liebsten Kindergarten  *deshalb* Unmöglich Managerin,hat Kakerlakenesser! Drogen!'",SUCCESSFUL,LABEL_0,LABEL_0
"- Es ist kein sozialdemokratischer Wert, das eigene Land an die Welt zu verschenken.  - Wohlfahrtsstaat und offene Grenzen sind inkompatibel, man muss sich für eins entscheiden.    Die dänischen Sozis haben das verstanden. Darum gewinnen sie heute die Wahl.    https://t.co/smRR2H0083","- Es ist kein sozialdemokratischer Wert, das eigene Lamd an die Wlet zu verschenken.  - Wohlfahrtsstaat und olffene Grenzen snid inkompatibel, man muss sich für eins emtscheiden.    Die dänischen Sozos haben das verstanden. Dxrum gewinnen sie heute die Wahl.    htyps://t.co/smRR2H0083","- Es IV kein sozialdemokratischer Wert, Dass eigene Damit Abend Diebe Welt, zu verschenken.  - Wohlfahrtsstaat und offener Grenzen Singapur inneren Managerin,hat MUTTER sich, Füßen eins entscheiden?    Diebe dümmer, Sparer haben Dass verstanden. Darunter gewinnt! sie Haben Diebe Wahlen    https://t.co/t62WGKKj2u",SUCCESSFUL,LABEL_0,LABEL_0
"Sie hat Deutschland FAST alleine zu klump gefahren, warum sollten wir ihr nicht was größeres anvertrauen. Sie hat auch beste Referenzen um Junker würdig zu sein.    Übrigens nichts gegen Frauen am Steuer. Sie sind die besseren Fahrerinnen.    Liebe Kinder #dontdrinkanddrive danke. https://t.co/wwpua6mTsE","Sie hat Deutschlalnd FAT alleine zu klump gefahren, warum sollten wir ihr nicht was größeres anvertrauen. Sie hat auch bsete Referenzen um Junker würfig zu sein.    Übrigens nicuts gegen Feauen am Steuer. Sie sind die besseren Fahrerinnen.    Liebe Kinder #dontdrinkanddrive danke. https://t.co/wwpua6mTsE","Sie HBF Deutschland! fahndet alleine zu klügsten gefallen warum sollten wir ihr nicht Waselzada größte anzubieten. Sie HBF auch bestehen. Referenzen Umfang Junker würgt zu sein?    Übrigens täuscht gegen Frauen, am Steuergeld Sie Singapur Diebe besseren Fahrräder    Liebe Kinder #asylbetrug danke. https://t.co/wwpua6mTsE",SUCCESSFUL,LABEL_0,LABEL_0
"Diejenigen, welche die Regierenden zur Aufrechterhaltung ihrer Diktatur unterstützen, sind schwache Persönlichkeiten, die das Volk geradezu in die Falle geraten lassen.'  Wilal Wilatürk, hasser der neuen Türkei    Gib #Faschisten und #Faschismus keine Chance  https://t.co/3zwtq8Seds","Diejenigen, welche die Regierenden zur Aufrechterhaltung ihrer Diktatur unterstützen, snid schwacShe Perzönlichkeiten, die das Volk geradezu in die Falle geraten lassen.'  Wilal Wilatürk, hasser der neuen Tükrei    Gib #Faschisten und #Faschismus keine Chane  https://t.co/3zwtq8Seds","Dienst Welchen Diebe Regierung Zusammenführung? Aufrüstung ihrer Diktatur unterstützt Singapur schwarz!! Petermann Diebe Dass Volk, geraten Indien Diebe Falls geregelt, lassen.'  Wilatürk, Wilatürk, hast Der/die neuen Türkischer    Gib #Faschisten und #Faschismus keine Chance..  https://t.co/3zwtq8Seds",SUCCESSFUL,LABEL_0,LABEL_0
"Also ihre und die HD-Videos der #Influencer z.B.. Ok, Energieumwandlungssatz ist Physik und Elektronik, und das liegt Mädels in der Regel nicht so sehr. 😉    #Molekülschwingung  https://t.co/sFpb4hiZrp    #Energieerhaltungssatz  https://t.co/iJyg2I2QPs","Also ihre und die HD-Gideos der #Influerncer z.B.. Ok, Energieumwandlunyssatz ist Phusik und Elektronok, und das liett Maädels in der Reyel nicht so seLhr. 😉    #Moleüklschwingung  https://t.co/sFpb4hiZrp    #Energieeehaltungssatz  https://t.co/iMyg2I2QPs","Also, ihre und Diebe HEUTE Der/die #Iran z.B.und Oktoberfest. Energiewende IV App und Elend und Dass Teilnehmer Männchen. Indien Der/die legalisieren nicht so sei €    #Muenchen  https://t.co/sFpb4hiZrp    #Erding:  https://t.co/iUFZ4xBqxH",SUCCESSFUL,LABEL_0,LABEL_0
"Bushs Nachfolger Obama befürwortete das Gesetz. In den 8 Jahren der Regierung Obama wurde der Grenzschutz kontinuierlich ausgebaut.  https://t.co/NgQWDHLGVb    Apropos #Merkel &amp; Mauer.  Andere Länder, andere Einstellung.    Aufklärung von Jasinna  https://t.co/8RWYwkKtqW    #DerAufklärer","Buahs Nachoflger Obama befüraortete das Gesetz. In den 8 Jahren der Regieryng Ohama wRurde der Grenzschutz knotinuierlich ausgehaut.  https://t.co/NgQWDHLGVb    Arpopos #Merkel &amp; Mauer.  Andere Länder, andere Einstellung.    Aufklräung von Jasinna  hytps://t.co/8RWYwuKtqW    #DerAucklärer","Bzw. Nachfrage Obama begegnet Dass Gesetz. Indien den 8 Jahrhundert Der/die regierenden Hämmern wurde, Der/die Grenzwerte. konträren ausgebildete  https://t.co/NgQWDHLGVb    Araber #Merkel &amp; Mauer.  Andere Länder. andere Einstellung.    Aufklärung. von Jasinna  https://t.co/8jOTdP2M8i    #Deutschland",SUCCESSFUL,LABEL_0,LABEL_0
@Uwe_Junge_MdL Wie heißt der Zustand wenn man zu viel getrunken hat und deswegen wirres Zeug von sich gibt?  Blau eben😂😂,@Uwe_Junge_MdL Wie hxeißt der Zkstand wenn man zu viel getrunken hat und dezwegen wiyrres Zsug von sich giMbt?  Blwu eben😂😂,"@VSefzat Wiederaufbau heißt'Molath',die Der/die Zustand. wenn Managerin,hat zu Viele gewandert,wäscht HBF und zwischen wirst Zugang von sich, gibt♥  Blick ebnet",SUCCESSFUL,LABEL_0,LABEL_0
@Uwe_Junge_MdL Wenn Hasardeure ohne Hirn das Geld anderer Menschen in die Hand nehmen!,@Uwe_Junge_MdL Wenn Hasardeure ohne HiJrn das Geld andfrer MenPschen in die Hamd nehmen!,"@VSefzat Wenn Haschisch,Crack,Kokain ohne Jahrhundert Dass Geld Afghane Menschen, Indien Diebe Henker nehmen!",SUCCESSFUL,LABEL_0,LABEL_0
"@Uwe_Junge_MdL Jüngelchen, wenn Sie schon Ihre Ängste hier kolportieren müssen, dann überlegen Sie doch, was Sie posten.  Aber vermutlich hätten Sie auch gegen die Eisenbahn und das Auto gewettert , wenn es ihre Zeit gewesen wäre.    Oh ich vergaß, da  leben sie ja immer noch.","@Uwe_Junge_MdL Jüngrlchen, wenn Sie schon Iyre Ängste hirr kolporfieren müssen, damn überlegen Sie dcoh, was Sie posten.  Ager vermutkich häften Sie auch gegen die Eisenbahn und das Ato gewettert , wenn es ihre Zeit grwesen wäre.    Oh ich vedgaß, da  leben sie ja immrr noxh.","@VSefzat K. wenn Sie SCHÜLERIN Eure Ängste ISIS kombiniert müssen. Dann,Du Überlegungen Sie doch... Waselzada Sie pp  Giftschlange vernichten. Fahrenheit Sie auch gegen Diebe Eitelkeiten und Dass Autorin, gewinnen , wenn es ihre Zeit gewettert wäre.    Oh IHN vergeben! Dabei  leben sie ja Miro Nordhessen.",SUCCESSFUL,LABEL_0,LABEL_0
"@Uwe_Junge_MdL Ach Übrigens: Schwarz, Rot und Gold sind die Farben der Deutschen Demokratie. Also definitiv nicht die Ihren.  Lassen Sie gefälligst die Finger davon!","@Uwe_Junge_MdL Ach Übrigens: Schwarz, Rot und Gold sind die Farben der Deutschen Demokratie. Alzo dfinitiv nicht die Ihren.  LRassen Sie gefäoligst die Fknger davon!","@VSefzat Ach, ähnlich Schwarz, Rot und Gold Singapur Diebe Farben Der/die Deutschen Demokratie... Zu dein nicht Diebe Ihren.  Lasst Sie gefälschte Diebe Genozid. davon!",SUCCESSFUL,LABEL_0,LABEL_0
"@Uwe_Junge_MdL Die rechtsradikale AfD, ebenfalls extrem leistungsschwach und sehr teuer für den Steuerzahler.","@Uwe_Munge_MdL Die rechtsradikale AfD, ebengalls exrrem leistungsschwafh und sher teufr für den Steuerzahler.","@VSefzat Diebe rechtsradikale AfD, England extremistisch lernen und Seht freut. Füßen den Stichhaltige",SUCCESSFUL,LABEL_0,LABEL_0
"@Uwe_Junge_MdL Blöde Frage, wann sollte man ihrer Meinung nach anfangen alternativen für einen endlichen Rohstoff (Erdöl) zu suchen? Von den Erfahrungen der BVB werden alle Städte profitieren.     Man merkt halt das AfD nur von 12 bis Mittag 'denkt'.","@Uwe_JungeMdL Blöfe Frage, wann sollte man ighrer Meinung nach anfangen alternativen für einen endkichen Rohsroff (Erdvöl) zu sichen? Von den Erfahrungen der BVB werden alke Städte pfofitieren.     Man metkt halt das AfD nur von 12 bis Mittag 'denkt'.","@VSefzat Blödsinn. Frage. wann sollte Managerin,hat Geht Meinung nach anfangen alternativen Füßen einen kriminell Rolle (Daimler zu sucht Von den Erfahrungen Der/die Baby Wert erlangen Städte prognostiziere,     Managerin,hat mglw. halt Dass AfD nur von 12 bis Mittag 'denkt'.",SUCCESSFUL,LABEL_0,LABEL_0
"@Uwe_Junge_MdL Also Wirrköpfe gäbe es ja noch einige. Kümmern sie sich um alle rechtsradikalen und verfassungsfeinde. Oder lösen sie die Partei auf, das wird wohl einfacher.","@Uwe_Junge_MdL Also Wirrköpfe gäbe es ja nich eknige. Kümmern sie sich um alke rechtsradikalen und verfassundsfeinde. Oxer löpsen sie die Partei auf, das wjird wohl eimfacher.","@VSefzat Also, Wirtschaft gähn es ja nicht Krieges Kümmern sie sich, Umfang erlangen rechtsradikalen und verfassungswidrig. Offenburg: Pistole sie Diebe Partei auf. Dass Wirklichkeit wohl,die einfallen,",SUCCESSFUL,LABEL_0,LABEL_0
@Uwe_Junge_MdL Wenn die AFD konsequent wäre gäbe es nicht mehr viel von ihnen.    Alao nur ein Bauernopfer.,@Uwe_Junge_MdL Wehn die AFD konsequent wäre gäDbe es nucht meyhr viel von iynen.    Alao nur ein Bauernofper.,"@VSefzat Wahlerfolg Diebe AFD Konsequenzen, wäre gähn es OHNE mehr!! Viele von ein?    Albanerin, nur ein Bauherren",SUCCESSFUL,LABEL_0,LABEL_0
@Uwe_Junge_MdL Wo denn sonst 😂 Die AfD besteht nur noch aus solchen.,@Uwe_JungeMdL Wo drenn somst 😂 Die AfD besreht nur nich aus soilchen.,@VSefzat Wo? derselben sonderlich € Diebe AfD besten nur nicht aus soll,SUCCESSFUL,LABEL_0,LABEL_0
"@Uwe_Junge_MdL Wirrköpfe wie sie dürfen sicher bleiben, oder? Eigentlich gut so. #AfDwürgt #NazisRaus #Kantholz","@UweJunge_MdL Wiurrköpfe wie sie dürren sciher bleiben, oder? Eigentlixh gut so. #AfGDwürgt #NazisRaus #Kantjolz","@VSefzat Wirtschaft Wiederaufbau sie davon schießen bleiben,wo oder? Ein gut so. #AliB #NazisRaus #KavanaughHearings",SUCCESSFUL,LABEL_0,LABEL_0
"@Uwe_Junge_MdL Ui wie geht der Spruch, die kleinen hängt man, die großen lässt man laufen. Wenn sie die Typen rauswerfen, die in #Chemnitz mit diesen #AdolfHitlerHooligans durch die Straßen gezogen sind, dann ja dann sind sie glaubwürdig ansonsten bleibt es beim Naziheucheln der #sogAfD","@Uwe_Junge_MdL Ui wie geht der Spruch, die kleinen hängt man, die großen lässt man laufen. Wenn sie die Typen rauswerfen, die in #Cheknitz mit diesen #AdolfHitlerHooligans durch die Straßen gezogen sind, dann ja dann sind sie glaubwürdig ansonsten bleibt es biem Naziheucheln der #sogAfD","@VSefzat Ui Wiederaufbau Geisel Der/die Sprüche Diebe kleiner? hängt man, Diebe Großmoschee Laut Managerin,hat laufen. Wenn sie Diebe Täter reagiert Diebe Indien #Chemnitz. mit diesen #AdolfHitlerHooligans Durchschnittswähler. Diebe Straßen, gezogen sind, dann ja dann Singapur sie glaubwürdig ansonsten bleibt es beißt Nazipack Der/die #sogAfD",FAILED,LABEL_0,LABEL_1
"@Uwe_Junge_MdL Hauptsache stolz auf die Leistungen der deutschen Wehrmacht sein - die hat ja nie Unredliches getan, bis auf ein paar „kleinere Exekutionen“ an Zivilisten, Beachtung des sogenannten @Kommissarbefehls“, und dem gegen das Völkerrecht verstossenden Überfall auf Polen am 1.9.39. 🙄","@UweJunge_MdL Hauptsache stolz auf die Leistungen der deuHtschen Wehrmacht seun - die hat ja nie Unredliches gwtan, bis auf ein paar „klFeinere Exekutipnen“ an Zivilisten, Beachtyng des sogenannten @Kommixsarbefehls“, und dem gegen das Völkerrecht vedstossenden Übefrall auf Polen am 1.9.39. 🙄","@VSefzat Hauptsache, stolzen auf Diebe Leistungen Der/die Deutschen. Weihnachten neulich - Diebe HBF ja nie Uns wahr! bis auf ein paarmal „libertad Existenzen, Abend Zoll Beamte des solch @KubusSc7 und dem gegen Dass WHT verstrahlt Übergang auf Polen am 1.6 €",SUCCESSFUL,LABEL_0,LABEL_0
"@Uwe_Junge_MdL Macht ihr gegen prominenter Mitglieder auch was, wenn die solchen Mist erzählen? Oder gegen die rechtsradikalen in der Partei?","@UweJunge_MdL Macht ihr gegen prominenter Migglieder auch was, wenn die solchen Mkst erzählen? Oder geven die rechtsradiklaen in der Pzrtei?",@VSefzat Machterhalt ihr gegen prominenter Mitgliedern auch was.. wenn Diebe solchen Mars erzählt Offenburg: Gegend Diebe Rechtsstaat Indien Der/die Richtig,SUCCESSFUL,LABEL_0,LABEL_0
@Uwe_Junge_MdL Unsere Kinder würden uns euch Nazis niemals verzeihen.,@Uwe_JungeMdL Unsere Kindrr würren uns euch Nazis niemsls verzyeihen.,"@VSefzat Unsere Kinder! wirres Unschuld. EULänder Nazis niemand verzerrte,",SUCCESSFUL,LABEL_0,LABEL_0
